# date, mag, err_mag
-0.000 17.961313 0.194130
1.000 18.163438 0.194084
2.000 18.276732 0.194086
3.000 18.086840 0.194208
4.000 18.033823 0.194364
5.000 18.210983 0.194479
6.000 18.273222 0.194457
7.000 17.959219 0.194503
8.000 18.258433 0.194638
9.000 18.058970 0.194973
10.000 18.613463 0.195242
11.000 18.668646 0.195324
12.000 18.178993 0.195294
13.000 18.261931 0.195093
14.000 18.201979 0.194905
15.000 18.568991 0.194764
16.000 18.087270 0.194614
17.000 18.108611 0.194277
18.000 18.147803 0.193936
19.000 18.128494 0.193680
20.000 18.050432 0.193659
21.000 18.240504 0.193536
22.000 18.117994 0.193229
23.000 17.909739 0.192856
24.000 17.932031 0.192324
25.000 17.464477 0.191749
26.000 17.598600 0.190839
27.000 17.223190 0.189919
28.000 17.140200 0.189152
29.000 16.953885 0.188548
30.000 17.127179 0.188146
31.000 16.916397 0.188007
32.000 16.866490 0.188066
33.000 17.225646 0.188268
34.000 17.093128 0.188594
35.000 17.315191 0.188882
36.000 16.983424 0.189103
37.000 17.318905 0.189214
38.000 17.183620 0.189178
39.000 17.580832 0.189143
40.000 17.795515 0.189236
41.000 17.206204 0.189533
42.000 17.226655 0.190140
43.000 17.681668 0.190911
44.000 17.571469 0.191765
45.000 17.855287 0.192534
46.000 18.083202 0.193211
47.000 18.209851 0.193965
48.000 18.194028 0.194836
49.000 18.521391 0.195774
50.000 18.973417 0.196414
51.000 18.381578 0.196874
52.000 18.448410 0.197318
53.000 19.142845 0.197646
54.000 18.997962 0.197773
55.000 18.715874 0.197924
56.000 18.817488 0.198052
57.000 18.859339 0.198230
58.000 19.118911 0.198546
59.000 19.046994 0.198876
60.000 19.262018 0.199211
61.000 19.274107 0.199641
62.000 19.088310 0.200180
63.000 19.433916 0.200641
64.000 19.483907 0.200932
65.000 19.328892 0.201097
66.000 19.670442 0.201172
67.000 19.779351 0.201025
68.000 19.645079 0.200742
69.000 19.725777 0.200327
70.000 19.027724 0.199895
71.000 18.907987 0.199370
72.000 19.052824 0.198893
73.000 18.985662 0.198466
74.000 18.928888 0.198070
75.000 18.870143 0.197809
76.000 18.828202 0.197649
77.000 18.698071 0.197592
78.000 18.952890 0.197720
79.000 19.091345 0.197896
80.000 19.091126 0.198148
81.000 19.036553 0.198394
82.000 19.028908 0.198634
83.000 18.970849 0.198887
84.000 19.063015 0.199221
85.000 19.084319 0.199705
86.000 18.986530 0.200185
87.000 19.507543 0.200640
88.000 19.419276 0.200946
89.000 19.651899 0.201363
90.000 19.473745 0.201733
91.000 19.749988 0.202023
92.000 19.922754 0.202405
93.000 20.104323 0.202833
94.000 19.880181 0.203268
95.000 19.825837 0.203631
96.000 19.727309 0.204005
97.000 19.764523 0.204329
98.000 20.163124 0.204591
99.000 20.236244 0.204970
100.000 20.666512 0.205715
101.000 20.380993 0.206740
102.000 20.559176 0.207805
103.000 21.292559 0.208777
104.000 20.927342 0.209646
105.000 21.269571 0.210376
106.000 21.016130 0.211096
107.000 21.702825 0.211623
108.000 22.038098 0.212042
109.000 21.767266 0.212486
