# date, mag, err_mag
-0.000 16.099870 0.179064
1.000 16.564815 0.179621
2.000 15.994803 0.179849
3.000 16.217514 0.179901
4.000 16.331370 0.180139
5.000 16.352197 0.180495
6.000 16.417509 0.181122
7.000 16.603559 0.182070
8.000 16.992829 0.182795
9.000 16.972179 0.183334
10.000 17.324889 0.183686
11.000 16.669453 0.184017
12.000 17.067792 0.184082
13.000 17.212608 0.184405
14.000 17.131799 0.184728
15.000 17.215353 0.185138
16.000 17.579920 0.185449
17.000 17.340863 0.185424
18.000 17.601720 0.185339
19.000 17.321534 0.185397
20.000 17.429844 0.185733
21.000 17.261191 0.186333
22.000 17.395437 0.186972
23.000 17.621614 0.187525
24.000 17.722259 0.188090
25.000 17.652775 0.188531
26.000 17.894444 0.189005
27.000 18.130800 0.189461
28.000 18.103613 0.189893
29.000 18.383522 0.190534
30.000 18.391748 0.191091
31.000 18.462669 0.191653
32.000 19.156566 0.191818
33.000 18.492502 0.191971
34.000 18.471512 0.192222
35.000 18.472355 0.192465
36.000 18.787414 0.192719
37.000 18.450742 0.193000
38.000 18.752670 0.193072
39.000 18.711232 0.192989
40.000 18.600655 0.192886
41.000 18.851825 0.192649
42.000 19.020216 0.192261
43.000 18.414841 0.191895
44.000 18.329931 0.191240
45.000 18.309080 0.190518
46.000 18.192932 0.189986
47.000 18.236837 0.189711
48.000 18.207063 0.189887
49.000 18.087256 0.190085
50.000 18.458751 0.190499
51.000 18.535232 0.190985
52.000 18.230946 0.191482
53.000 18.636434 0.191760
54.000 18.537802 0.191829
55.000 18.443648 0.192104
56.000 18.412442 0.192339
57.000 18.530465 0.192617
58.000 18.394183 0.192756
59.000 18.461923 0.192849
60.000 18.675052 0.193041
61.000 18.817120 0.193082
62.000 18.645844 0.192949
63.000 18.880601 0.192926
64.000 18.875761 0.192753
65.000 18.816794 0.192537
66.000 18.969332 0.192308
67.000 18.354723 0.191966
68.000 18.588725 0.191607
69.000 18.718634 0.191146
70.000 18.557858 0.190706
71.000 18.337596 0.190419
72.000 18.160902 0.190207
73.000 18.381434 0.190113
74.000 18.020515 0.190104
75.000 18.354697 0.190228
76.000 18.106547 0.190524
77.000 18.565504 0.190741
78.000 18.294035 0.190970
79.000 18.192234 0.191170
80.000 18.555487 0.191302
81.000 18.268843 0.191366
82.000 18.683357 0.191619
83.000 18.781395 0.192108
84.000 18.803187 0.192971
85.000 18.628541 0.193716
86.000 19.197504 0.194292
87.000 19.108449 0.194634
88.000 18.971396 0.194917
89.000 19.292626 0.195424
90.000 19.534995 0.195813
91.000 19.288417 0.196046
92.000 19.488268 0.196162
93.000 19.361124 0.196323
94.000 19.301909 0.196597
95.000 19.486902 0.196899
96.000 19.356022 0.197122
97.000 19.835534 0.197402
98.000 19.795174 0.197808
99.000 19.689112 0.198224
100.000 19.839648 0.198587
101.000 19.632058 0.199086
102.000 20.612618 0.199502
103.000 19.994873 0.199721
104.000 20.221343 0.199758
105.000 20.297045 0.199961
106.000 20.071709 0.200223
107.000 20.079045 0.200400
108.000 20.394418 0.200590
109.000 20.301663 0.200693
110.000 20.082778 0.200781
111.000 20.010154 0.201038
112.000 20.092431 0.201383
113.000 20.854366 0.201612
114.000 20.197803 0.201504
115.000 20.565174 0.201120
116.000 20.320904 0.200449
117.000 19.889549 0.199876
118.000 20.002767 0.199392
119.000 19.749241 0.198877
120.000 19.662251 0.198348
121.000 19.865038 0.197757
122.000 19.648649 0.197388
123.000 19.333416 0.197099
124.000 19.926536 0.197063
125.000 19.802019 0.197345
126.000 19.870591 0.197691
127.000 19.770123 0.197929
128.000 19.905397 0.197916
129.000 19.427431 0.197711
130.000 19.550675 0.197298
131.000 19.355321 0.196903
132.000 19.237087 0.196682
133.000 19.162816 0.196495
134.000 19.417844 0.196181
135.000 18.932693 0.196116
136.000 19.731268 0.195786
137.000 19.190197 0.195162
138.000 18.859007 0.194384
139.000 18.650337 0.193837
140.000 18.660288 0.193443
141.000 18.371233 0.192787
142.000 18.632334 0.192218
143.000 18.194945 0.191895
144.000 18.586114 0.191759
145.000 18.570658 0.191500
146.000 18.015838 0.190895
147.000 18.223607 0.190272
148.000 18.083490 0.189555
149.000 17.993782 0.188788
150.000 18.224288 0.188015
151.000 17.431733 0.187459
152.000 17.638927 0.187307
153.000 17.906262 0.187257
154.000 17.633626 0.186873
155.000 17.340148 0.186231
156.000 17.326578 0.185454
157.000 16.960910 0.184917
158.000 17.242567 0.184467
159.000 16.940604 0.183944
160.000 17.017012 0.183419
161.000 17.175951 0.182969
162.000 16.438619 0.182988
163.000 17.037594 0.183401
164.000 17.202073 0.183932
165.000 17.188047 0.184490
166.000 17.209944 0.185038
167.000 17.346810 0.185574
168.000 17.127992 0.186051
169.000 17.309004 0.186257
170.000 17.517525 0.186456
171.000 17.226925 0.186350
172.000 17.228588 0.186161
173.000 17.301169 0.186099
174.000 17.496602 0.185845
175.000 17.309345 0.185239
176.000 16.851706 0.184651
177.000 17.111570 0.184279
178.000 16.803106 0.184051
179.000 17.105999 0.183527
180.000 16.815437 0.182719
181.000 16.552080 0.181797
182.000 16.619177 0.180694
183.000 16.507917 0.179835
184.000 16.202135 0.179360
185.000 16.005688 0.178633
186.000 15.823576 0.178067
187.000 15.957439 0.178019
188.000 15.711874 0.178378
189.000 16.232688 0.179147
190.000 16.397604 0.180096
191.000 16.359440 0.180926
192.000 16.511975 0.181681
193.000 16.931884 0.182482
194.000 16.852339 0.183406
195.000 16.793204 0.184233
196.000 17.112573 0.184700
197.000 17.246727 0.185130
198.000 17.191974 0.185492
199.000 17.427128 0.185692
200.000 17.373375 0.185944
201.000 17.672199 0.186358
202.000 17.348136 0.186632
203.000 17.865098 0.186704
204.000 17.541408 0.186699
205.000 18.016195 0.186737
206.000 17.364255 0.186958
207.000 17.673894 0.187091
208.000 17.732987 0.187216
209.000 17.646885 0.187353
210.000 17.691712 0.187285
211.000 17.591827 0.187214
212.000 17.576275 0.187158
213.000 17.094995 0.187067
214.000 17.887937 0.187084
215.000 17.779551 0.187080
216.000 17.820451 0.186899
217.000 17.756263 0.186868
218.000 17.578509 0.186817
219.000 17.479233 0.186770
220.000 17.862235 0.187015
221.000 17.671474 0.187779
222.000 17.891170 0.188607
223.000 17.976107 0.189464
224.000 18.435742 0.190301
225.000 18.301757 0.190913
226.000 18.405237 0.191365
227.000 18.506152 0.192252
228.000 18.657027 0.193163
229.000 18.375811 0.193802
230.000 19.190142 0.194117
231.000 19.065675 0.193986
232.000 19.054367 0.193738
233.000 18.693238 0.193162
234.000 18.602697 0.192405
235.000 18.403825 0.191686
236.000 18.264912 0.191574
237.000 18.461301 0.192054
238.000 18.588119 0.192557
239.000 18.655620 0.192984
360.000 19.214174 0.195740
361.000 19.391138 0.196437
362.000 19.341845 0.197422
363.000 20.071563 0.198397
364.000 19.742343 0.198915
365.000 19.852064 0.199000
366.000 20.283333 0.199049
367.000 20.035537 0.199134
368.000 19.776109 0.199108
369.000 19.869662 0.198987
370.000 20.082980 0.198567
371.000 19.595582 0.197941
372.000 19.503890 0.197356
373.000 19.303102 0.196772
374.000 19.284923 0.196498
375.000 19.465202 0.196891
376.000 19.946812 0.197386
377.000 19.970209 0.197911
378.000 19.592297 0.198414
379.000 19.639769 0.198676
380.000 19.974583 0.198593
381.000 19.777692 0.198485
382.000 19.732648 0.198261
383.000 19.909427 0.197947
384.000 19.807341 0.197910
385.000 19.814534 0.198017
386.000 19.966278 0.198202
387.000 19.860338 0.198386
388.000 20.230314 0.198816
389.000 20.004281 0.199194
390.000 20.200066 0.199614
391.000 20.120720 0.199998
392.000 20.458305 0.200098
393.000 20.108751 0.199962
394.000 20.244131 0.199931
395.000 19.906195 0.199687
396.000 19.525786 0.199556
397.000 20.041642 0.199770
398.000 19.848425 0.200003
399.000 20.205138 0.200228
400.000 19.857266 0.200447
401.000 20.463855 0.200770
402.000 20.222579 0.201368
403.000 20.643292 0.202196
404.000 20.716912 0.203075
405.000 21.048703 0.203863
406.000 20.826476 0.204442
407.000 21.083789 0.204919
408.000 21.107097 0.205263
