# date, mag, err_mag
-0.000 23.360809 0.218909
1.000 23.397708 0.218579
2.000 23.772580 0.218219
3.000 23.424852 0.217899
4.000 23.096556 0.217600
5.000 23.328600 0.217238
6.000 23.274728 0.216744
7.000 23.530624 0.216294
8.000 23.199269 0.215850
9.000 22.897600 0.215456
10.000 22.927543 0.215179
11.000 22.716646 0.215081
12.000 22.336894 0.215008
13.000 22.174301 0.214755
14.000 22.499507 0.214455
15.000 22.358586 0.214225
16.000 22.398214 0.214031
17.000 22.623587 0.213916
18.000 22.846575 0.213779
19.000 22.185639 0.213735
20.000 22.123326 0.213778
21.000 22.601209 0.213926
22.000 22.410657 0.214136
23.000 22.614502 0.214288
24.000 22.642001 0.214239
25.000 22.507840 0.213913
26.000 22.336477 0.213490
27.000 22.268816 0.213154
28.000 22.450105 0.213070
29.000 22.563078 0.213178
30.000 22.380280 0.213302
31.000 22.463993 0.213480
32.000 22.470819 0.213741
33.000 22.176226 0.213932
34.000 22.415938 0.214088
35.000 22.962135 0.214374
36.000 22.436996 0.214446
37.000 22.208032 0.214410
38.000 22.553585 0.214409
39.000 22.606921 0.214411
40.000 22.324717 0.214326
41.000 22.852424 0.214367
42.000 22.669917 0.214345
43.000 22.529703 0.214414
44.000 22.568357 0.214488
45.000 22.735131 0.214711
46.000 22.480827 0.214920
47.000 22.985711 0.215050
48.000 22.420573 0.215076
49.000 22.747357 0.214923
50.000 22.217822 0.214750
51.000 22.471449 0.214477
52.000 22.476240 0.214199
53.000 22.540221 0.213958
54.000 22.477017 0.213725
55.000 22.818787 0.213528
56.000 22.357855 0.213538
57.000 22.859691 0.213601
58.000 22.794832 0.213570
59.000 22.721930 0.213421
60.000 22.282850 0.213398
61.000 22.527794 0.213464
62.000 22.400687 0.213636
63.000 22.537927 0.213782
64.000 22.348101 0.213637
65.000 22.422205 0.213295
66.000 22.197424 0.212833
67.000 22.735983 0.212206
68.000 21.880633 0.211622
69.000 21.933567 0.211254
70.000 22.036069 0.210955
71.000 21.650292 0.210586
72.000 21.848491 0.210263
73.000 21.608013 0.210260
74.000 21.907474 0.210323
75.000 21.840697 0.210313
76.000 21.567274 0.210342
77.000 21.589339 0.210392
78.000 21.686819 0.210331
79.000 21.498527 0.210084
80.000 21.586795 0.209742
81.000 21.487751 0.209287
82.000 21.277189 0.208920
83.000 21.580190 0.208612
84.000 21.513245 0.208367
85.000 21.070306 0.208350
86.000 21.463613 0.208394
87.000 21.364320 0.208506
88.000 21.625321 0.208731
89.000 21.837024 0.208877
90.000 21.511764 0.208719
91.000 21.366723 0.208225
92.000 21.095451 0.207734
93.000 21.025709 0.207349
94.000 21.221657 0.207017
95.000 20.924903 0.206713
96.000 20.837989 0.206508
97.000 20.916710 0.206582
98.000 21.427843 0.206825
99.000 20.771634 0.207125
100.000 21.366230 0.207479
101.000 21.724919 0.207867
102.000 21.238490 0.208201
103.000 21.290722 0.208587
104.000 21.811103 0.208794
105.000 21.511636 0.208992
106.000 21.296666 0.209060
107.000 20.743834 0.209047
108.000 21.591362 0.209094
109.000 21.335081 0.209229
110.000 21.722695 0.209456
111.000 21.409524 0.209600
112.000 21.415776 0.209851
113.000 21.661522 0.210007
114.000 21.551022 0.210127
115.000 21.697138 0.210366
116.000 21.782959 0.210494
117.000 21.432480 0.210580
118.000 21.543825 0.210565
119.000 22.165517 0.210564
120.000 21.513831 0.210343
121.000 21.595749 0.210193
122.000 22.025863 0.210331
123.000 21.913901 0.210601
124.000 21.539337 0.210659
125.000 22.175751 0.210601
126.000 21.403569 0.210526
127.000 21.988796 0.210548
128.000 21.699008 0.210721
129.000 21.637236 0.210923
130.000 21.962376 0.211065
131.000 22.148026 0.211276
132.000 22.421160 0.211431
133.000 22.232099 0.211444
134.000 21.747530 0.211376
135.000 22.209361 0.211468
136.000 22.257383 0.211640
137.000 22.106508 0.211773
138.000 21.877341 0.211943
139.000 22.229422 0.212166
140.000 22.412147 0.212296
141.000 22.315459 0.212283
142.000 22.134150 0.212240
143.000 22.335501 0.212160
144.000 22.233987 0.211930
145.000 21.932311 0.211725
146.000 22.351240 0.211556
147.000 21.990638 0.211374
148.000 21.693431 0.211232
149.000 21.839286 0.211219
150.000 22.033688 0.211184
151.000 21.747111 0.211153
152.000 21.683533 0.211060
153.000 22.264953 0.210961
154.000 21.844155 0.211023
155.000 22.285348 0.211083
156.000 21.576440 0.211052
157.000 21.886204 0.211030
158.000 21.711311 0.211126
159.000 22.254092 0.211384
160.000 22.134647 0.211763
161.000 22.365164 0.211999
162.000 22.502676 0.211950
163.000 22.197271 0.211859
164.000 21.882098 0.211932
165.000 22.281028 0.212178
166.000 22.336454 0.212562
167.000 22.748828 0.212932
168.000 22.218083 0.213220
169.000 22.168329 0.213472
170.000 22.581977 0.213571
171.000 22.463193 0.213673
172.000 22.144769 0.213901
173.000 22.277815 0.214137
174.000 22.500052 0.214201
175.000 22.723485 0.214297
176.000 22.852927 0.214533
177.000 22.955241 0.214737
178.000 22.797546 0.214861
179.000 22.606942 0.214712
180.000 22.495929 0.214456
181.000 23.011284 0.214287
182.000 22.692331 0.214186
183.000 22.348010 0.214056
184.000 22.445259 0.214071
185.000 23.099344 0.214189
186.000 22.601453 0.214304
187.000 22.301749 0.214417
188.000 22.910190 0.214618
189.000 22.333886 0.214880
190.000 22.595015 0.215179
191.000 22.802458 0.215441
192.000 22.836388 0.215698
193.000 22.901052 0.215756
194.000 22.925018 0.215743
195.000 22.773643 0.215837
196.000 22.739123 0.216136
197.000 23.205785 0.216470
198.000 22.924145 0.216923
199.000 23.045745 0.217454
200.000 23.161553 0.217916
201.000 23.363645 0.218350
202.000 23.277433 0.218734
203.000 23.453088 0.219258
204.000 23.495971 0.219751
205.000 23.977947 0.220041
206.000 24.016912 0.220134
207.000 24.076186 0.220177
208.000 23.770262 0.220128
209.000 23.449434 0.219986
210.000 24.204249 0.219800
211.000 23.736832 0.219567
212.000 23.765494 0.219539
213.000 23.611226 0.219363
214.000 23.681748 0.218994
215.000 23.878369 0.218481
216.000 23.591187 0.217959
217.000 23.483653 0.217513
218.000 23.137676 0.217209
219.000 23.529845 0.217048
220.000 22.742698 0.216856
221.000 22.881176 0.216575
222.000 22.981343 0.216163
223.000 22.955946 0.215650
224.000 23.049536 0.215226
225.000 22.635225 0.215012
226.000 22.556621 0.215068
227.000 22.958558 0.215147
228.000 23.154892 0.215040
229.000 22.615173 0.214819
230.000 22.829874 0.214538
231.000 22.778045 0.214294
232.000 22.796975 0.214099
233.000 22.557485 0.214140
234.000 22.462576 0.214452
235.000 23.021141 0.214755
236.000 22.458593 0.214956
237.000 22.997686 0.215082
238.000 22.578575 0.214959
239.000 22.961021 0.214743
360.000 23.028410 0.215793
361.000 22.848091 0.215931
362.000 23.035160 0.216172
363.000 23.196802 0.216627
364.000 23.263148 0.217266
365.000 23.185122 0.217808
366.000 23.497579 0.218207
367.000 23.375112 0.218576
368.000 23.496046 0.218721
369.000 23.569975 0.218724
370.000 23.570700 0.218671
371.000 23.287943 0.218423
372.000 23.524119 0.218107
373.000 23.194342 0.217680
374.000 23.135204 0.217381
375.000 23.325538 0.217270
376.000 22.966751 0.217088
377.000 22.742188 0.216780
378.000 23.226043 0.216433
379.000 23.031874 0.216261
380.000 23.364809 0.216142
381.000 23.271890 0.216253
382.000 23.205299 0.216423
383.000 22.805729 0.216572
384.000 23.392287 0.216766
385.000 23.092118 0.217049
