# date, mag, err_mag
-0.000 20.121309 0.201416
1.000 20.278019 0.201331
2.000 20.306552 0.200901
3.000 20.326707 0.201132
4.000 20.548826 0.201535
5.000 20.640347 0.201379
6.000 20.339184 0.201021
7.000 20.873588 0.201122
8.000 20.229926 0.200895
9.000 20.453667 0.200430
10.000 19.801765 0.200806
11.000 20.099921 0.201450
12.000 20.435149 0.201549
13.000 20.217922 0.201434
14.000 20.492837 0.201694
15.000 20.351916 0.201736
16.000 20.175064 0.201833
17.000 20.657755 0.201725
18.000 20.406185 0.201809
19.000 20.512659 0.202158
20.000 20.299212 0.201917
21.000 20.321490 0.201014
22.000 20.205940 0.200491
23.000 19.972361 0.200214
24.000 19.770369 0.199551
25.000 19.834018 0.198794
26.000 19.534299 0.198317
27.000 19.443259 0.197809
28.000 19.420596 0.196775
29.000 19.157784 0.195294
30.000 18.998370 0.193810
31.000 18.701446 0.192688
32.000 18.920763 0.192426
33.000 18.393163 0.192196
34.000 18.265482 0.192046
35.000 18.259434 0.192273
36.000 18.290715 0.192469
37.000 18.333286 0.191638
38.000 18.145900 0.190917
39.000 17.960675 0.190622
40.000 18.335338 0.190568
41.000 18.462000 0.191402
42.000 18.285982 0.192280
43.000 18.297189 0.192494
44.000 18.670203 0.191995
45.000 18.268083 0.191793
46.000 18.433780 0.192138
47.000 18.461607 0.193123
48.000 18.904643 0.194054
49.000 18.641823 0.194313
50.000 19.016326 0.194127
51.000 19.084896 0.194076
52.000 18.598576 0.194090
53.000 19.272389 0.195041
54.000 19.526831 0.197006
55.000 19.717781 0.198127
56.000 19.937077 0.198004
57.000 19.523933 0.197771
58.000 19.397535 0.197923
59.000 19.649322 0.197581
60.000 19.188146 0.196585
61.000 19.451450 0.196472
62.000 19.490742 0.197043
63.000 19.382674 0.197335
64.000 19.649627 0.197255
65.000 19.470812 0.197031
66.000 19.247442 0.196727
67.000 19.395370 0.196155
68.000 19.084611 0.196164
69.000 19.529022 0.196535
70.000 19.498375 0.197105
71.000 19.601327 0.197764
72.000 19.860639 0.198445
73.000 20.422253 0.199812
74.000 20.041260 0.201102
75.000 20.804383 0.202008
76.000 20.655806 0.202549
77.000 20.763310 0.202320
78.000 20.581000 0.202317
79.000 20.719201 0.203135
80.000 20.956012 0.204509
81.000 20.990393 0.205032
82.000 21.231613 0.204704
83.000 20.661322 0.204432
84.000 21.288622 0.203804
85.000 20.803848 0.203356
86.000 20.698325 0.202883
87.000 20.558557 0.202265
88.000 20.637846 0.201687
89.000 20.118085 0.200643
90.000 20.429961 0.200393
91.000 20.137467 0.199979
92.000 19.863597 0.199012
93.000 19.432685 0.197053
94.000 19.575550 0.195783
95.000 18.782203 0.195189
96.000 18.812916 0.194512
97.000 19.015848 0.194971
98.000 18.868566 0.194737
99.000 19.135236 0.194714
100.000 18.917920 0.194575
101.000 18.929874 0.194536
102.000 19.065536 0.195277
103.000 18.909959 0.195630
104.000 19.179726 0.196082
105.000 19.112427 0.195974
106.000 19.527965 0.196023
107.000 19.681190 0.196711
108.000 19.842236 0.197802
109.000 19.550586 0.198479
110.000 19.779320 0.199024
111.000 19.521387 0.199218
112.000 19.430895 0.198605
113.000 19.551255 0.197910
114.000 19.349808 0.197786
115.000 19.671809 0.198132
116.000 20.006470 0.199176
117.000 19.953594 0.199491
118.000 19.720083 0.199245
119.000 19.668800 0.198012
120.000 19.524538 0.196959
121.000 19.293190 0.196302
122.000 19.120376 0.195983
123.000 18.954719 0.195640
124.000 19.275623 0.195600
125.000 19.259079 0.195089
126.000 18.960488 0.194954
127.000 18.995699 0.194942
128.000 18.969355 0.194718
129.000 19.004167 0.195168
130.000 19.359833 0.196269
131.000 19.517074 0.196821
132.000 19.061641 0.196955
133.000 19.178799 0.196980
134.000 19.746510 0.197655
135.000 19.753899 0.198516
136.000 19.818566 0.198941
137.000 19.623412 0.198232
138.000 19.693229 0.197360
139.000 19.361806 0.196764
140.000 19.633941 0.196626
141.000 19.367943 0.196111
142.000 19.063483 0.196235
143.000 19.664575 0.196902
144.000 19.501608 0.197496
145.000 19.852110 0.198467
146.000 19.686065 0.199623
147.000 20.066019 0.200889
148.000 20.552562 0.200819
149.000 20.269156 0.200346
150.000 20.056317 0.200002
151.000 20.343438 0.199797
152.000 19.944058 0.199997
153.000 20.394622 0.200679
154.000 20.100286 0.200721
155.000 20.063535 0.200791
156.000 19.923091 0.200015
157.000 20.064967 0.199450
158.000 19.572886 0.198457
159.000 19.703622 0.197138
160.000 19.284092 0.196483
161.000 19.169801 0.195448
162.000 18.807182 0.194687
163.000 18.957189 0.194327
164.000 18.810464 0.193671
165.000 18.544696 0.193139
166.000 18.895871 0.193018
167.000 18.780242 0.192369
168.000 18.680732 0.191886
169.000 18.441379 0.191542
170.000 18.137987 0.190709
171.000 18.322956 0.189989
172.000 17.899119 0.189670
173.000 18.195174 0.189727
174.000 17.809522 0.190064
175.000 18.387702 0.191164
176.000 18.590807 0.192248
177.000 18.462402 0.192715
178.000 18.828453 0.193153
179.000 18.844784 0.193351
180.000 18.481260 0.192559
181.000 18.720583 0.192396
182.000 18.149256 0.192507
183.000 18.651261 0.192254
184.000 18.220257 0.191031
185.000 18.069068 0.189598
186.000 17.769470 0.188248
187.000 18.202586 0.187932
188.000 17.793389 0.187846
189.000 17.752637 0.187320
190.000 17.632901 0.187282
191.000 17.902034 0.187617
192.000 17.968608 0.188192
193.000 17.743654 0.189015
194.000 17.971045 0.189625
195.000 17.784054 0.189509
196.000 18.492342 0.189186
197.000 18.032798 0.189236
198.000 17.921001 0.188900
199.000 18.001368 0.188728
200.000 18.253213 0.188777
201.000 17.877744 0.189240
202.000 18.327394 0.189114
203.000 18.120845 0.189182
204.000 17.812447 0.189754
205.000 18.368544 0.189707
206.000 17.938430 0.188904
207.000 17.729787 0.188366
208.000 17.699276 0.187067
209.000 17.273516 0.185075
210.000 16.945338 0.183226
211.000 16.219274 0.182025
212.000 16.712223 0.181743
213.000 16.671899 0.181556
214.000 16.470598 0.181868
215.000 16.632980 0.182668
216.000 16.895636 0.183651
217.000 17.043541 0.184071
218.000 16.924324 0.183733
219.000 16.826305 0.183536
220.000 16.860385 0.183082
221.000 16.850476 0.183532
222.000 16.775318 0.184363
223.000 17.520377 0.185020
224.000 17.369631 0.185082
225.000 17.178665 0.185274
226.000 17.366515 0.185847
227.000 17.265385 0.185901
