# date, mag, err_mag
-0.000 20.251313 0.201314
1.000 20.506566 0.201297
2.000 20.211351 0.201007
3.000 20.447432 0.201102
4.000 20.321006 0.201391
5.000 20.118717 0.201350
6.000 20.179033 0.201105
7.000 20.072459 0.201121
8.000 20.141412 0.200961
9.000 20.150881 0.200599
10.000 20.311237 0.200760
11.000 20.488446 0.201212
12.000 20.077608 0.201383
13.000 20.299431 0.201374
14.000 20.358196 0.201573
15.000 20.589728 0.201650
16.000 20.549075 0.201749
17.000 20.430190 0.201705
18.000 20.241942 0.201761
19.000 20.462677 0.202015
20.000 20.231279 0.201919
21.000 20.043993 0.201288
22.000 20.344420 0.200790
23.000 20.039898 0.200444
24.000 19.864317 0.199866
25.000 20.073700 0.199182
26.000 19.803785 0.198655
27.000 20.253390 0.198140
28.000 19.876968 0.197266
29.000 19.469542 0.196003
30.000 18.992031 0.194636
31.000 18.675271 0.193458
32.000 19.117627 0.192900
33.000 18.565877 0.192506
34.000 18.155361 0.192238
35.000 18.545380 0.192286
36.000 18.609265 0.192419
37.000 18.562093 0.191862
38.000 17.991053 0.191251
39.000 18.695443 0.190875
40.000 18.300798 0.190697
41.000 18.472615 0.191193
42.000 18.644263 0.191890
43.000 18.631139 0.192227
44.000 18.716249 0.192003
45.000 18.535948 0.191840
46.000 18.842542 0.192047
47.000 18.569117 0.192752
48.000 18.646183 0.193560
49.000 18.750919 0.193971
50.000 19.050845 0.193999
51.000 19.066248 0.194018
52.000 18.761454 0.194038
53.000 18.872399 0.194697
54.000 19.294228 0.196201
55.000 19.592714 0.197352
56.000 19.556680 0.197639
57.000 19.920550 0.197642
58.000 19.538320 0.197802
59.000 19.600032 0.197623
60.000 19.347958 0.196906
61.000 19.430298 0.196660
62.000 19.541024 0.196952
63.000 19.495982 0.197183
64.000 19.523601 0.197197
65.000 19.268693 0.197060
66.000 19.600343 0.196833
67.000 19.299964 0.196374
68.000 19.296423 0.196265
69.000 19.303883 0.196455
70.000 19.630036 0.196873
71.000 19.776689 0.197423
72.000 19.787059 0.198036
73.000 19.781269 0.199162
74.000 20.286743 0.200353
75.000 20.227871 0.201329
76.000 20.444707 0.202023
77.000 20.293708 0.202117
78.000 20.406910 0.202196
79.000 20.889550 0.202802
80.000 20.856997 0.203902
81.000 20.895654 0.204548
82.000 21.253821 0.204549
83.000 20.950131 0.204431
84.000 20.977586 0.203994
85.000 20.513211 0.203587
86.000 20.390715 0.203145
87.000 20.243734 0.202589
88.000 20.497012 0.202030
89.000 19.926888 0.201128
90.000 20.319053 0.200718
91.000 20.379933 0.200273
92.000 19.987556 0.199470
93.000 19.605020 0.197903
94.000 19.510030 0.196606
95.000 19.092984 0.195801
96.000 19.370843 0.195027
97.000 19.147293 0.195084
98.000 19.194762 0.194855
99.000 18.987354 0.194772
100.000 19.294383 0.194642
101.000 19.210495 0.194577
102.000 19.060962 0.195050
103.000 19.340460 0.195388
104.000 19.304488 0.195816
105.000 19.211907 0.195862
106.000 19.077959 0.195936
107.000 19.358414 0.196432
108.000 19.247169 0.197308
109.000 19.948652 0.198002
110.000 19.655461 0.198601
111.000 20.260379 0.198929
112.000 19.470147 0.198637
113.000 19.319629 0.198136
114.000 19.300910 0.197927
115.000 19.914757 0.198083
116.000 19.585370 0.198811
117.000 20.111273 0.199192
118.000 19.873734 0.199170
119.000 19.607352 0.198352
120.000 19.575330 0.197464
121.000 19.547053 0.196757
122.000 19.549358 0.196320
123.000 19.534977 0.195907
124.000 19.100088 0.195751
125.000 19.363466 0.195309
126.000 19.169760 0.195100
127.000 19.196984 0.195011
128.000 19.322914 0.194810
129.000 19.124321 0.195060
130.000 19.393120 0.195857
131.000 19.644702 0.196426
132.000 19.104057 0.196697
133.000 19.306581 0.196835
134.000 19.288111 0.197352
135.000 19.270622 0.198081
136.000 19.758344 0.198576
137.000 19.970314 0.198265
138.000 19.695959 0.197644
139.000 19.408404 0.197080
140.000 19.697626 0.196827
141.000 19.590729 0.196374
142.000 19.705088 0.196314
143.000 19.796975 0.196714
144.000 19.563583 0.197202
145.000 19.612257 0.198002
146.000 19.858926 0.199004
147.000 20.301559 0.200172
148.000 19.721780 0.200463
149.000 20.061026 0.200306
150.000 20.260277 0.200077
151.000 19.956968 0.199882
152.000 19.957642 0.199965
153.000 20.135472 0.200435
154.000 20.072023 0.200564
155.000 19.938373 0.200692
156.000 20.058420 0.200201
157.000 20.069056 0.199720
158.000 20.121076 0.198904
159.000 19.969019 0.197777
160.000 19.516087 0.197019
161.000 19.189778 0.196037
162.000 18.738487 0.195218
163.000 19.290934 0.194710
164.000 18.902071 0.194066
165.000 18.886351 0.193500
166.000 18.877281 0.193233
167.000 18.702210 0.192678
168.000 18.521841 0.192183
169.000 18.468781 0.191804
170.000 18.490819 0.191090
171.000 17.901179 0.190412
172.000 18.159970 0.189970
173.000 18.156722 0.189858
174.000 18.532312 0.190007
175.000 18.173690 0.190775
176.000 18.315174 0.191699
177.000 18.555515 0.192273
178.000 18.783475 0.192778
179.000 18.479626 0.193092
180.000 18.796733 0.192663
181.000 18.703683 0.192485
182.000 18.273932 0.192517
183.000 18.231863 0.192331
184.000 18.626566 0.191449
185.000 18.172752 0.190252
186.000 18.247611 0.189003
187.000 17.765473 0.188410
188.000 17.405837 0.188114
189.000 17.587468 0.187617
190.000 17.482070 0.187443
191.000 17.774150 0.187587
192.000 17.680938 0.187987
193.000 17.510714 0.188640
194.000 17.648649 0.189231
195.000 17.944406 0.189332
196.000 18.260832 0.189178
197.000 17.984059 0.189213
198.000 18.120695 0.188980
199.000 17.480982 0.188816
200.000 17.929441 0.188795
201.000 17.970285 0.189099
202.000 18.060851 0.189071
203.000 17.917906 0.189126
204.000 17.541802 0.189532
205.000 17.931170 0.189613
206.000 17.889610 0.189095
207.000 17.997885 0.188634
208.000 17.660983 0.187614
209.000 17.441421 0.185976
210.000 16.925495 0.184271
211.000 16.889103 0.182928
212.000 16.708983 0.182288
213.000 16.645454 0.181881
214.000 16.554463 0.181937
215.000 16.725623 0.182446
216.000 16.915536 0.183219
217.000 16.980664 0.183711
218.000 16.333025 0.183641
219.000 16.856964 0.183554
220.000 16.994260 0.183217
221.000 17.012964 0.183457
222.000 16.861420 0.184048
223.000 17.196321 0.184652
224.000 17.047125 0.184857
225.000 17.274368 0.185088
226.000 17.133766 0.185561
227.000 17.346447 0.185731
228.000 17.107993 0.185676
229.000 17.237974 0.185403
230.000 17.233942 0.185192
231.000 17.206282 0.184978
232.000 17.233112 0.184981
233.000 17.526993 0.185258
234.000 17.249438 0.185812
235.000 17.537699 0.186394
236.000 17.431029 0.186722
237.000 17.663666 0.186895
238.000 17.517594 0.186382
239.000 17.231631 0.186127
360.000 21.084122 0.205129
361.000 21.325430 0.205114
362.000 20.771623 0.204640
363.000 20.748830 0.204092
364.000 20.763053 0.203504
365.000 21.096040 0.202831
366.000 20.847153 0.202436
367.000 20.747582 0.202295
368.000 20.239674 0.202633
369.000 20.870316 0.202849
370.000 20.536164 0.202263
371.000 20.475350 0.201632
372.000 20.538861 0.201450
373.000 20.191896 0.201571
374.000 20.481897 0.201982
375.000 20.504981 0.202528
376.000 20.410298 0.202764
377.000 20.575969 0.202729
378.000 20.685626 0.202850
379.000 20.422013 0.203074
380.000 20.610971 0.203270
381.000 20.995672 0.203686
382.000 20.804619 0.203891
383.000 20.952816 0.203766
384.000 21.031954 0.204190
385.000 21.080528 0.204793
386.000 21.215492 0.205330
387.000 21.257056 0.205553
388.000 21.186161 0.205564
389.000 21.307087 0.205229
390.000 21.064849 0.204735
391.000 20.790215 0.204676
392.000 20.975519 0.205002
393.000 20.767287 0.205182
394.000 21.067706 0.205102
395.000 20.837390 0.204652
396.000 20.990068 0.204177
397.000 20.454360 0.203569
398.000 20.896788 0.203002
399.000 20.541411 0.202799
400.000 20.344694 0.203286
401.000 21.203571 0.204079
402.000 20.950258 0.204599
403.000 20.744790 0.204161
404.000 20.704056 0.203225
405.000 20.124350 0.202566
406.000 20.466283 0.202482
407.000 20.445222 0.202665
408.000 20.482990 0.202697
409.000 21.033182 0.203411
410.000 21.214135 0.204161
411.000 21.438613 0.204301
412.000 20.713112 0.203622
413.000 20.633766 0.203034
414.000 20.522922 0.202891
415.000 20.567755 0.202332
416.000 20.488224 0.201559
417.000 20.073178 0.200765
418.000 20.622949 0.200612
419.000 20.109325 0.200262
420.000 20.114681 0.199884
421.000 19.758462 0.199811
422.000 20.214095 0.200291
423.000 20.385273 0.201133
424.000 20.313919 0.201978
425.000 20.924197 0.202781
426.000 20.697427 0.203226
427.000 20.528206 0.203812
428.000 20.622617 0.204140
429.000 21.003756 0.204519
430.000 21.026072 0.204458
431.000 20.928639 0.204277
432.000 21.123466 0.204100
433.000 21.040466 0.203889
434.000 21.131533 0.203713
435.000 20.705138 0.203991
436.000 20.749601 0.203835
437.000 21.292694 0.203875
438.000 21.018688 0.204512
439.000 20.904343 0.204940
440.000 21.115628 0.205253
441.000 21.437565 0.205389
442.000 21.019037 0.205454
443.000 21.445086 0.206093
444.000 21.115213 0.206761
445.000 21.480118 0.207039
446.000 21.370461 0.207217
447.000 21.413564 0.206929
448.000 21.406870 0.207200
449.000 21.628911 0.207578
450.000 21.301216 0.207273
451.000 21.562910 0.207342
452.000 21.550865 0.207629
453.000 21.744367 0.207767
454.000 21.833063 0.207460
455.000 22.133228 0.207713
456.000 21.505275 0.207930
457.000 21.659255 0.208057
458.000 21.543212 0.208589
459.000 21.886785 0.209055
460.000 21.747139 0.208539
461.000 21.456607 0.207948
462.000 21.622015 0.207155
463.000 21.478973 0.206304
464.000 20.908685 0.205396
465.000 21.065709 0.204395
466.000 21.151255 0.203576
467.000 20.771808 0.203668
468.000 20.615179 0.204096
469.000 20.615136 0.203976
470.000 20.904196 0.203666
471.000 20.892866 0.203077
472.000 20.780176 0.203258
473.000 20.847924 0.203589
474.000 20.850468 0.203601
475.000 20.883779 0.203667
476.000 20.670664 0.203851
477.000 21.017017 0.203253
478.000 21.159707 0.202379
479.000 20.595078 0.201751
480.000 20.258944 0.201328
481.000 20.420577 0.201168
482.000 20.147737 0.201120
483.000 20.259525 0.201019
484.000 20.588905 0.201464
485.000 20.445104 0.201622
486.000 20.529103 0.201692
487.000 19.995232 0.201657
488.000 20.184940 0.201930
489.000 20.619889 0.201756
490.000 20.358621 0.201315
491.000 19.691633 0.200969
492.000 20.558944 0.200805
493.000 20.191513 0.200599
494.000 19.975914 0.200115
495.000 20.230565 0.199309
496.000 20.195698 0.199459
497.000 19.864698 0.199871
498.000 19.903584 0.200474
499.000 20.447888 0.200533
500.000 20.209810 0.199956
501.000 20.181551 0.199615
502.000 19.920572 0.199239
503.000 19.747035 0.199110
504.000 19.630071 0.199198
505.000 19.675116 0.198785
506.000 19.799373 0.197607
507.000 19.601716 0.196348
508.000 19.148325 0.195494
509.000 18.919188 0.195278
510.000 18.908358 0.195424
511.000 19.657113 0.195640
512.000 19.266735 0.195815
513.000 18.979532 0.196090
514.000 19.338030 0.195971
515.000 19.443653 0.195648
516.000 18.974086 0.195148
517.000 18.665561 0.193864
518.000 18.598905 0.192491
519.000 18.620579 0.191268
520.000 18.213674 0.190301
521.000 17.771937 0.189609
522.000 17.980353 0.189193
523.000 17.819478 0.188909
524.000 17.954179 0.189182
525.000 18.185191 0.190176
526.000 18.619059 0.191571
527.000 18.768386 0.192218
528.000 19.166895 0.192759
529.000 18.770002 0.193225
530.000 18.768643 0.193046
531.000 18.727406 0.192716
532.000 18.559200 0.192364
533.000 18.922825 0.191952
534.000 18.686860 0.191599
535.000 18.047630 0.190606
536.000 18.167262 0.189510
537.000 17.832648 0.188687
538.000 18.042174 0.188114
539.000 17.807177 0.187966
540.000 17.466229 0.188011
541.000 17.907079 0.188154
542.000 18.377082 0.188607
543.000 17.988861 0.189474
544.000 17.689232 0.189684
545.000 18.439403 0.189965
546.000 17.958461 0.189891
547.000 18.128942 0.188943
548.000 17.810209 0.188438
549.000 17.603646 0.188175
550.000 17.736255 0.188245
551.000 17.763086 0.189295
552.000 18.102309 0.190196
553.000 18.321386 0.190639
554.000 18.021383 0.190626
555.000 18.428522 0.190404
556.000 18.543787 0.190464
557.000 18.070566 0.191076
558.000 18.596097 0.191398
559.000 18.450739 0.191826
560.000 18.336060 0.192408
561.000 18.727165 0.193341
562.000 18.889157 0.193850
563.000 18.691277 0.193913
564.000 18.731047 0.193564
565.000 18.585532 0.192658
566.000 18.647491 0.191698
567.000 18.226526 0.190816
568.000 18.189596 0.190118
569.000 18.123994 0.189517
570.000 18.072734 0.189162
571.000 17.818107 0.189047
572.000 17.677481 0.189037
573.000 17.961800 0.189138
574.000 17.769274 0.188839
575.000 17.890968 0.188491
576.000 17.535981 0.188306
577.000 17.764665 0.188332
578.000 17.736533 0.188280
579.000 17.895911 0.188056
580.000 17.781638 0.188014
