# date, mag, err_mag
-0.000 21.403356 0.208620
1.000 21.406122 0.208576
2.000 21.344534 0.208336
3.000 21.436393 0.207845
4.000 21.002442 0.207373
5.000 21.137326 0.207223
6.000 21.092746 0.207115
7.000 20.749910 0.206895
8.000 20.969515 0.206595
9.000 20.937568 0.206143
10.000 20.340460 0.205743
11.000 20.631347 0.205346
12.000 20.528354 0.204985
13.000 20.552458 0.204573
14.000 20.348788 0.204265
15.000 20.207880 0.204112
16.000 20.259721 0.203882
17.000 19.985339 0.203828
18.000 20.356694 0.204112
19.000 20.210367 0.204444
20.000 20.432550 0.204870
21.000 20.864695 0.205228
22.000 20.424971 0.205632
23.000 20.552809 0.205936
24.000 20.644964 0.206275
25.000 20.819220 0.206842
26.000 21.094686 0.207380
27.000 21.206654 0.207552
28.000 21.011427 0.207463
29.000 20.984557 0.207107
30.000 20.808489 0.206722
31.000 20.797436 0.206519
32.000 20.916293 0.206706
33.000 21.124672 0.207097
34.000 20.935591 0.207561
35.000 21.576056 0.208087
36.000 21.207782 0.208629
37.000 21.183105 0.209043
38.000 21.334548 0.209354
39.000 21.521768 0.209513
40.000 21.239749 0.209705
41.000 21.603635 0.209951
42.000 21.730765 0.210349
43.000 21.867507 0.210889
44.000 21.913494 0.211532
45.000 21.918940 0.212150
46.000 22.288002 0.212661
47.000 22.303597 0.213012
48.000 22.741491 0.213385
49.000 22.074703 0.213926
50.000 22.274274 0.214391
51.000 22.514921 0.214575
52.000 22.126402 0.214637
53.000 22.438427 0.214672
54.000 22.411429 0.214540
55.000 22.658379 0.214418
56.000 22.756418 0.214270
57.000 22.439029 0.214158
58.000 22.489755 0.214003
59.000 22.364632 0.213914
60.000 21.846816 0.213913
61.000 22.165483 0.213929
62.000 22.656302 0.214106
63.000 22.651952 0.214447
64.000 22.414295 0.214647
65.000 22.492823 0.214901
66.000 22.318177 0.215116
67.000 22.720568 0.215371
68.000 22.718690 0.215637
69.000 22.663314 0.215823
70.000 22.915414 0.215968
71.000 23.056830 0.215917
72.000 22.686517 0.215729
73.000 22.521873 0.215464
74.000 22.670880 0.215308
75.000 22.834117 0.214991
76.000 22.139398 0.214688
77.000 23.262036 0.214522
78.000 22.508643 0.214287
79.000 22.183885 0.214298
80.000 22.647790 0.214529
81.000 22.581551 0.214731
82.000 22.965035 0.214823
83.000 22.531822 0.214893
84.000 22.657928 0.215107
85.000 23.257872 0.215367
86.000 23.060159 0.215572
87.000 22.643255 0.215646
88.000 22.499965 0.215527
89.000 22.477729 0.215030
90.000 22.625398 0.214343
91.000 22.111540 0.213628
92.000 22.142727 0.213068
93.000 22.082564 0.212790
94.000 22.316303 0.212344
95.000 21.699539 0.211884
96.000 21.615636 0.211591
97.000 21.630670 0.211339
98.000 21.698767 0.211059
99.000 21.768575 0.210705
100.000 21.665305 0.210371
101.000 21.642069 0.210231
102.000 21.692842 0.210164
103.000 22.092124 0.210010
104.000 20.986657 0.209832
105.000 21.890219 0.209627
106.000 21.339037 0.209171
107.000 21.540122 0.208468
108.000 20.832826 0.207761
109.000 20.883532 0.207139
110.000 20.714968 0.206500
111.000 20.435823 0.205942
112.000 20.674925 0.205554
113.000 20.813161 0.205084
114.000 20.507861 0.204498
115.000 20.520648 0.203850
116.000 20.354116 0.203444
117.000 19.812632 0.203257
118.000 20.034838 0.202909
