# date, mag, err_mag
-0.000 18.982246 0.195025
1.000 19.156932 0.195078
2.000 19.101087 0.195105
3.000 18.598580 0.194234
4.000 18.901415 0.193206
5.000 18.827884 0.192381
6.000 18.235139 0.191038
7.000 18.464759 0.189795
8.000 17.790083 0.189277
9.000 17.983899 0.189031
10.000 17.829245 0.189115
11.000 17.984821 0.188979
12.000 17.898798 0.188634
13.000 17.571736 0.187739
14.000 17.177219 0.186992
15.000 17.389948 0.186503
16.000 17.258520 0.185932
17.000 16.936201 0.185642
18.000 17.376363 0.185739
19.000 17.276652 0.185772
20.000 17.586791 0.185652
21.000 17.290488 0.184849
22.000 16.858021 0.183753
23.000 16.845886 0.182385
24.000 15.967089 0.180998
25.000 16.242080 0.180175
26.000 16.362480 0.180152
27.000 16.357026 0.180798
28.000 16.707259 0.181674
29.000 16.633443 0.182359
30.000 16.496278 0.182786
31.000 16.532722 0.182980
32.000 17.180254 0.183461
33.000 17.188995 0.183903
34.000 16.839874 0.184588
35.000 17.520523 0.185534
36.000 17.255166 0.186175
37.000 17.349066 0.186626
38.000 17.670568 0.187122
39.000 17.235799 0.187090
40.000 17.349535 0.186676
41.000 17.304606 0.186759
42.000 17.642129 0.186927
43.000 17.882307 0.187122
44.000 17.404993 0.187486
45.000 17.760570 0.187408
46.000 17.609158 0.187166
47.000 17.216500 0.186806
48.000 17.610723 0.186513
49.000 17.267491 0.186549
50.000 17.283598 0.186744
51.000 17.672565 0.186802
52.000 17.925406 0.186668
53.000 17.546198 0.186278
54.000 17.478108 0.186109
55.000 17.527607 0.186401
56.000 17.165660 0.186845
57.000 17.382544 0.187096
58.000 17.211041 0.187206
59.000 17.657066 0.187649
60.000 17.632756 0.188288
61.000 17.779579 0.189020
62.000 17.848813 0.189201
63.000 17.652095 0.188629
64.000 17.653079 0.188031
65.000 17.645905 0.187448
66.000 17.609859 0.186913
67.000 17.531238 0.186893
68.000 17.157232 0.186817
69.000 17.639302 0.186715
70.000 17.270087 0.186504
71.000 17.623243 0.186238
72.000 17.349652 0.186201
73.000 17.465997 0.186584
74.000 17.509577 0.186529
75.000 17.746586 0.186646
76.000 17.804833 0.186977
77.000 17.367284 0.187357
78.000 17.712500 0.187526
79.000 17.484137 0.187022
80.000 17.345152 0.186117
81.000 17.576035 0.185141
82.000 17.005810 0.184575
83.000 16.602394 0.183956
84.000 16.494344 0.184020
85.000 17.009098 0.184027
86.000 16.837810 0.183779
87.000 16.874752 0.183614
88.000 16.559017 0.183053
89.000 16.639490 0.182417
90.000 16.456883 0.181940
91.000 16.584059 0.181797
92.000 16.215066 0.182077
93.000 16.755272 0.182083
94.000 16.540179 0.181709
95.000 16.786193 0.181368
96.000 16.521265 0.181369
97.000 16.092001 0.180939
98.000 16.639143 0.180440
99.000 16.459064 0.180075
100.000 15.975697 0.179561
101.000 15.926720 0.179829
102.000 16.708951 0.180818
103.000 16.351982 0.181905
104.000 16.992413 0.182804
105.000 16.913156 0.183005
106.000 17.047146 0.183167
107.000 16.974798 0.183233
108.000 16.898230 0.183720
109.000 16.947486 0.184150
110.000 16.860245 0.184714
111.000 17.134719 0.185472
112.000 17.253748 0.186577
113.000 17.638863 0.187544
114.000 18.089724 0.188541
115.000 18.084332 0.189184
116.000 17.772062 0.189189
117.000 18.087010 0.189557
118.000 18.205273 0.190456
119.000 18.433501 0.191197
120.000 18.475177 0.191808
121.000 18.311319 0.191757
122.000 18.418244 0.191503
123.000 18.243367 0.191424
124.000 18.064381 0.191238
125.000 18.240243 0.191235
126.000 18.466880 0.191062
127.000 18.309191 0.191504
128.000 18.422983 0.192082
129.000 18.428925 0.192699
130.000 18.663377 0.193191
131.000 18.677624 0.193287
132.000 18.746844 0.193394
133.000 18.529641 0.193355
134.000 19.094538 0.193069
135.000 18.731155 0.193009
136.000 18.412065 0.192992
137.000 18.236216 0.193286
138.000 18.640412 0.193668
139.000 19.237463 0.193809
140.000 19.239562 0.194033
141.000 18.610580 0.194215
142.000 18.671673 0.194003
143.000 18.823981 0.193805
144.000 18.495480 0.193952
145.000 18.933460 0.193909
146.000 18.627288 0.192969
147.000 18.075271 0.191801
148.000 17.851156 0.190915
149.000 18.247212 0.190529
150.000 18.437215 0.190458
151.000 17.841361 0.189914
152.000 17.885760 0.189817
153.000 18.004870 0.190354
154.000 18.151168 0.190672
155.000 17.923809 0.190940
156.000 18.015492 0.191543
157.000 18.200712 0.192033
158.000 18.834837 0.192380
159.000 18.801060 0.193075
160.000 18.765582 0.193175
161.000 19.123764 0.193434
162.000 18.667683 0.194070
163.000 18.766843 0.194740
164.000 19.305868 0.195447
165.000 18.890884 0.195965
166.000 19.512884 0.196662
167.000 19.499436 0.197416
168.000 19.616949 0.197838
169.000 20.084252 0.197847
170.000 19.471854 0.197729
171.000 19.443507 0.196854
172.000 18.886528 0.195672
173.000 18.924958 0.194503
174.000 18.659430 0.193125
175.000 18.533976 0.191499
176.000 18.137757 0.189977
177.000 18.039152 0.188932
178.000 17.666042 0.188543
179.000 17.877766 0.188750
180.000 17.572733 0.189151
181.000 18.117247 0.189151
182.000 18.168525 0.188934
183.000 17.850476 0.188674
184.000 17.797512 0.188272
185.000 17.729748 0.188170
186.000 17.409594 0.188030
187.000 17.796318 0.188146
188.000 18.118660 0.188929
189.000 17.876972 0.189822
190.000 18.289995 0.189992
191.000 18.114624 0.189853
192.000 18.330067 0.190221
193.000 18.138937 0.190475
194.000 18.150898 0.190729
195.000 18.272415 0.191103
196.000 18.444283 0.191197
197.000 18.279565 0.191133
198.000 18.324242 0.190846
199.000 18.269521 0.191527
200.000 18.891456 0.192755
201.000 18.922959 0.194017
202.000 18.748314 0.195187
203.000 19.244562 0.196027
204.000 19.750645 0.196718
205.000 19.275042 0.196894
206.000 19.335959 0.197223
207.000 19.362638 0.197243
208.000 19.626046 0.197088
209.000 19.139190 0.196787
210.000 19.218178 0.195821
211.000 19.119230 0.195217
212.000 19.097505 0.195016
213.000 18.951352 0.194994
214.000 19.189231 0.195541
215.000 19.498709 0.196634
216.000 19.611391 0.198048
217.000 19.660888 0.198836
218.000 19.893199 0.199303
219.000 19.979728 0.199504
