# date, mag, err_mag
-0.000 18.593869 0.195025
1.000 19.191038 0.195078
2.000 18.875690 0.195105
3.000 18.912028 0.194234
4.000 18.547202 0.193206
5.000 18.830866 0.192381
6.000 18.285199 0.191038
7.000 18.025691 0.189795
8.000 17.883546 0.189277
9.000 17.763256 0.189031
10.000 18.081217 0.189115
11.000 17.760871 0.188979
12.000 18.057724 0.188634
13.000 17.636137 0.187739
14.000 17.630724 0.186992
15.000 17.424379 0.186503
16.000 17.041100 0.185932
17.000 17.226998 0.185642
18.000 17.662018 0.185739
19.000 17.337802 0.185772
20.000 17.414809 0.185652
21.000 17.041768 0.184849
22.000 16.888972 0.183753
23.000 16.677876 0.182385
24.000 16.387219 0.180998
25.000 16.364891 0.180175
26.000 16.373589 0.180152
27.000 16.217874 0.180798
28.000 16.573855 0.181674
29.000 16.644565 0.182359
30.000 16.771504 0.182786
31.000 16.703535 0.182980
32.000 16.853930 0.183461
33.000 17.089491 0.183903
34.000 17.236977 0.184588
35.000 17.335669 0.185534
36.000 17.540436 0.186175
37.000 17.740984 0.186626
38.000 17.551763 0.187122
39.000 17.945473 0.187090
40.000 17.268127 0.186676
41.000 17.622441 0.186759
42.000 17.343501 0.186927
43.000 17.852364 0.187122
44.000 17.255646 0.187486
45.000 17.864163 0.187408
46.000 17.998584 0.187166
47.000 17.457433 0.186806
48.000 17.531700 0.186513
49.000 17.399226 0.186549
50.000 17.601536 0.186744
51.000 17.833418 0.186802
52.000 17.586237 0.186668
53.000 17.352129 0.186278
54.000 17.499623 0.186109
55.000 17.643331 0.186401
56.000 17.799329 0.186845
57.000 17.362610 0.187096
58.000 17.526510 0.187206
59.000 17.574542 0.187649
60.000 17.474091 0.188288
61.000 17.892883 0.189020
62.000 18.260447 0.189201
63.000 17.572444 0.188629
64.000 17.447101 0.188031
65.000 17.349027 0.187448
66.000 17.437260 0.186913
67.000 17.570798 0.186893
68.000 17.427124 0.186817
69.000 17.349802 0.186715
70.000 17.462783 0.186504
71.000 16.957980 0.186238
72.000 17.607328 0.186201
73.000 17.152093 0.186584
74.000 17.541725 0.186529
75.000 17.325825 0.186646
76.000 17.417817 0.186977
77.000 17.270292 0.187357
78.000 17.599025 0.187526
79.000 17.512265 0.187022
80.000 17.505276 0.186117
81.000 17.137224 0.185141
82.000 17.450836 0.184575
83.000 16.794261 0.183956
84.000 16.952706 0.184020
85.000 17.217053 0.184027
86.000 16.704298 0.183779
87.000 17.087902 0.183614
88.000 16.668932 0.183053
89.000 16.434939 0.182417
90.000 16.748060 0.181940
91.000 16.644092 0.181797
92.000 16.840551 0.182077
93.000 16.532045 0.182083
94.000 16.258028 0.181709
95.000 16.397254 0.181368
96.000 16.638068 0.181369
97.000 16.192723 0.180939
98.000 16.853868 0.180440
99.000 16.139548 0.180075
100.000 16.258989 0.179561
101.000 16.199699 0.179829
102.000 16.425617 0.180818
103.000 16.648026 0.181905
104.000 16.739669 0.182804
105.000 16.758277 0.183005
106.000 16.952638 0.183167
107.000 16.642338 0.183233
108.000 17.016383 0.183720
109.000 16.722980 0.184150
110.000 17.209120 0.184714
111.000 17.210263 0.185472
112.000 17.175494 0.186577
113.000 17.561070 0.187544
114.000 17.797244 0.188541
115.000 17.923264 0.189184
116.000 18.206731 0.189189
117.000 18.186612 0.189557
118.000 17.950011 0.190456
119.000 18.244275 0.191197
120.000 18.659912 0.191808
121.000 18.408589 0.191757
122.000 18.604315 0.191503
123.000 18.299263 0.191424
124.000 18.228723 0.191238
125.000 18.495928 0.191235
126.000 18.194762 0.191062
127.000 18.202274 0.191504
128.000 18.310026 0.192082
129.000 18.333580 0.192699
130.000 18.809935 0.193191
131.000 18.387241 0.193287
132.000 18.471796 0.193394
133.000 18.518800 0.193355
134.000 18.425052 0.193069
135.000 18.325432 0.193009
136.000 18.831804 0.192992
137.000 18.948974 0.193286
138.000 19.177770 0.193668
139.000 18.774315 0.193809
140.000 18.787895 0.194033
141.000 18.915784 0.194215
142.000 19.173965 0.194003
143.000 18.817448 0.193805
144.000 19.129510 0.193952
145.000 18.417441 0.193909
146.000 18.903020 0.192969
147.000 18.524074 0.191801
148.000 18.497450 0.190915
149.000 18.292458 0.190529
150.000 18.100201 0.190458
151.000 18.132648 0.189914
152.000 18.345813 0.189817
153.000 18.204312 0.190354
154.000 18.490170 0.190672
155.000 18.413988 0.190940
156.000 17.941786 0.191543
157.000 18.388313 0.192033
158.000 18.024316 0.192380
159.000 18.727332 0.193075
160.000 18.199230 0.193175
161.000 18.698841 0.193434
162.000 19.227089 0.194070
163.000 19.175144 0.194740
164.000 19.386507 0.195447
165.000 19.229499 0.195965
166.000 19.055504 0.196662
167.000 19.684889 0.197416
168.000 19.821785 0.197838
169.000 19.517623 0.197847
170.000 19.390769 0.197729
171.000 19.358660 0.196854
172.000 18.920892 0.195672
173.000 18.632838 0.194503
174.000 18.605674 0.193125
175.000 18.251808 0.191499
176.000 18.097451 0.189977
177.000 17.938417 0.188932
178.000 18.021382 0.188543
179.000 17.758509 0.188750
180.000 17.724516 0.189151
181.000 18.102374 0.189151
182.000 17.851789 0.188934
183.000 17.881383 0.188674
184.000 17.927331 0.188272
185.000 17.832756 0.188170
186.000 17.809271 0.188030
187.000 17.847397 0.188146
188.000 17.930846 0.188929
189.000 18.054212 0.189822
190.000 17.970785 0.189992
191.000 18.295772 0.189853
192.000 17.973973 0.190221
193.000 17.874237 0.190475
194.000 17.990806 0.190729
195.000 18.224038 0.191103
196.000 18.456310 0.191197
197.000 18.070639 0.191133
198.000 18.381893 0.190846
199.000 18.592015 0.191527
200.000 18.541997 0.192755
201.000 18.909152 0.194017
202.000 18.939257 0.195187
203.000 19.235979 0.196027
204.000 19.166473 0.196718
205.000 19.210366 0.196894
206.000 19.046104 0.197223
207.000 19.652684 0.197243
208.000 19.062169 0.197088
209.000 19.425474 0.196787
210.000 19.060679 0.195821
211.000 18.957767 0.195217
