# date, mag, err_mag
-0.000 19.114382 0.194796
1.000 19.137232 0.194857
2.000 19.134093 0.194900
3.000 19.250434 0.194576
4.000 18.836177 0.194074
5.000 18.887169 0.193542
6.000 18.706891 0.192721
7.000 18.257949 0.191828
8.000 18.385571 0.191139
9.000 18.334478 0.190586
10.000 17.788806 0.190229
11.000 18.064946 0.189880
12.000 17.964823 0.189501
13.000 17.951427 0.188911
14.000 17.709473 0.188324
15.000 17.510332 0.187805
16.000 17.496492 0.187253
17.000 17.171454 0.186807
18.000 17.411954 0.186550
19.000 17.178983 0.186340
20.000 17.264541 0.186129
21.000 17.505419 0.185670
22.000 16.915665 0.185025
23.000 16.819425 0.184176
24.000 16.662358 0.183201
25.000 16.560305 0.182351
26.000 16.608870 0.181814
27.000 16.646710 0.181652
28.000 16.511028 0.181759
29.000 16.588210 0.181964
30.000 16.542499 0.182188
31.000 16.602505 0.182372
32.000 16.731627 0.182686
33.000 16.907116 0.183021
34.000 16.740993 0.183479
35.000 17.326637 0.184097
36.000 17.007844 0.184664
37.000 17.005600 0.185175
38.000 17.180983 0.185701
39.000 17.374501 0.186004
40.000 17.102578 0.186075
41.000 17.413000 0.186248
42.000 17.485575 0.186422
43.000 17.541475 0.186601
44.000 17.512015 0.186855
45.000 17.421047 0.186946
46.000 17.650841 0.186939
47.000 17.580870 0.186836
48.000 17.870028 0.186699
49.000 17.181003 0.186659
50.000 17.276453 0.186692
51.000 17.454741 0.186704
52.000 17.095128 0.186649
53.000 17.327481 0.186473
54.000 17.304706 0.186348
55.000 17.550116 0.186394
56.000 17.691788 0.186550
57.000 17.461939 0.186689
58.000 17.555875 0.186803
59.000 17.510610 0.187057
60.000 17.127327 0.187432
61.000 17.492094 0.187906
62.000 17.948005 0.188209
63.000 17.877472 0.188189
64.000 17.604994 0.188045
65.000 17.582098 0.187805
66.000 17.332965 0.187498
67.000 17.607660 0.187343
68.000 17.527838 0.187186
69.000 17.417569 0.187035
70.000 17.575309 0.186853
71.000 17.667373 0.186643
72.000 17.357118 0.186512
73.000 17.274086 0.186572
74.000 17.422101 0.186521
75.000 17.626619 0.186548
76.000 17.103151 0.186681
77.000 18.147234 0.186875
78.000 17.562986 0.187030
79.000 17.257247 0.186921
80.000 17.553153 0.186568
81.000 17.365315 0.186068
82.000 17.596669 0.185621
83.000 17.116213 0.185117
84.000 17.138365 0.184860
85.000 17.565152 0.184641
86.000 17.307787 0.184371
87.000 16.896685 0.184146
88.000 16.726875 0.183771
89.000 16.716739 0.183334
90.000 16.888803 0.182914
91.000 16.523018 0.182615
92.000 16.630345 0.182511
93.000 16.604724 0.182381
94.000 16.839164 0.182131
95.000 16.345164 0.181876
96.000 16.301160 0.181744
97.000 16.306693 0.181457
98.000 16.353323 0.181118
99.000 16.418191 0.180799
100.000 16.316728 0.180403
101.000 16.302082 0.180295
102.000 16.404849 0.180556
103.000 16.858846 0.181011
104.000 16.031843 0.181540
105.000 16.913030 0.181880
106.000 16.572039 0.182190
107.000 16.916123 0.182424
108.000 16.490217 0.182798
109.000 16.713083 0.183166
110.000 16.757945 0.183603
111.000 16.708499 0.184146
112.000 17.128117 0.184882
113.000 17.480003 0.185643
114.000 17.463741 0.186466
115.000 17.730062 0.187190
116.000 17.736348 0.187639
117.000 17.365565 0.188147
118.000 17.764404 0.188834
119.000 17.861529 0.189494
120.000 18.270406 0.190125
121.000 18.235829 0.190478
122.000 18.247210 0.190667
123.000 18.026635 0.190828
124.000 18.363774 0.190882
125.000 18.238972 0.190958
126.000 18.451657 0.190935
127.000 18.128315 0.191134
128.000 18.667384 0.191425
129.000 18.291204 0.191799
130.000 18.431185 0.192181
131.000 18.242564 0.192432
132.000 18.259574 0.192660
133.000 18.813719 0.192800
134.000 18.612916 0.192800
135.000 18.760362 0.192829
136.000 18.593881 0.192848
137.000 18.477785 0.192982
138.000 18.448934 0.193185
139.000 18.931769 0.193328
140.000 19.006060 0.193509
