# date, mag, err_mag
-0.000 21.061204 0.204360
1.000 20.696806 0.204022
2.000 20.868535 0.204263
3.000 20.555119 0.204658
4.000 20.948328 0.204631
5.000 20.372281 0.204523
6.000 20.897256 0.204175
7.000 20.968458 0.204842
8.000 21.239955 0.204635
9.000 20.686518 0.203867
10.000 20.747498 0.203747
11.000 20.609427 0.203908
12.000 20.531393 0.204052
13.000 20.829990 0.204597
14.000 21.204834 0.205576
15.000 20.867445 0.206222
16.000 21.225397 0.206163
17.000 21.376586 0.205774
18.000 20.775991 0.205890
19.000 20.587366 0.205404
20.000 20.540519 0.204444
21.000 20.268413 0.204056
22.000 20.854357 0.203927
23.000 20.551144 0.203721
24.000 20.518867 0.204230
25.000 20.320429 0.204066
26.000 20.810945 0.203937
27.000 20.524457 0.203804
28.000 20.712268 0.204213
29.000 21.010892 0.205468
30.000 21.625573 0.206958
31.000 21.185447 0.207121
32.000 21.514072 0.206944
33.000 21.515865 0.206939
34.000 21.242292 0.206553
35.000 21.560229 0.206735
36.000 20.967572 0.206647
37.000 21.143004 0.205991
38.000 21.120687 0.204793
39.000 21.003009 0.203993
40.000 20.869279 0.203990
41.000 20.851988 0.203798
42.000 20.344629 0.204059
43.000 20.986557 0.205332
44.000 21.148176 0.206064
45.000 21.102606 0.206488
46.000 21.063335 0.207189
47.000 21.202020 0.207100
48.000 21.618615 0.206904
49.000 21.148208 0.206568
50.000 21.032726 0.206358
51.000 21.418955 0.205739
52.000 21.113798 0.205221
53.000 20.829489 0.204752
54.000 20.926928 0.204570
55.000 20.388107 0.204134
56.000 20.390604 0.203328
57.000 20.883073 0.203579
58.000 20.342806 0.203210
59.000 20.432021 0.202939
60.000 20.703438 0.202680
61.000 20.421255 0.202045
62.000 19.997475 0.201091
63.000 19.939890 0.201036
64.000 20.110081 0.201534
65.000 20.345453 0.201579
66.000 19.863216 0.201033
67.000 20.116424 0.200928
68.000 20.179624 0.200762
69.000 20.303543 0.201664
70.000 20.373954 0.202439
71.000 20.123528 0.202892
72.000 20.654214 0.203210
73.000 20.784636 0.203126
74.000 20.603658 0.202612
75.000 20.309576 0.202233
76.000 20.027595 0.201439
77.000 19.975862 0.201274
78.000 20.240403 0.202149
79.000 20.279647 0.203103
80.000 20.260237 0.203747
81.000 20.303405 0.204364
82.000 20.680753 0.204990
83.000 21.017694 0.205692
84.000 21.474079 0.207053
85.000 21.927799 0.208156
86.000 21.841718 0.209017
87.000 21.834546 0.209030
88.000 22.149813 0.209101
89.000 21.652164 0.209198
90.000 22.203307 0.209656
91.000 22.074541 0.209484
92.000 21.832667 0.209743
93.000 22.071344 0.210261
94.000 22.211965 0.211261
95.000 22.428041 0.212511
96.000 22.872934 0.213666
97.000 22.902418 0.214547
