# date, mag, err_mag
-0.000 21.669227 0.210860
1.000 21.929714 0.211831
2.000 22.246969 0.212564
3.000 22.408763 0.212884
4.000 22.263010 0.213109
5.000 22.158125 0.213523
6.000 22.474389 0.213953
7.000 22.180421 0.214073
8.000 22.485098 0.214493
9.000 23.044142 0.215538
10.000 23.146132 0.216340
11.000 22.881222 0.216906
12.000 23.272495 0.217447
13.000 23.107991 0.218064
14.000 23.148880 0.218490
15.000 23.011487 0.218867
16.000 23.563071 0.219249
17.000 23.639935 0.219844
18.000 23.959984 0.220636
19.000 24.094059 0.221437
20.000 23.996465 0.222119
21.000 24.378981 0.222689
22.000 24.669576 0.222981
23.000 24.820011 0.223239
24.000 24.497491 0.223324
25.000 24.350360 0.223145
26.000 24.388181 0.223216
27.000 24.338022 0.223299
28.000 24.248688 0.223565
29.000 24.777676 0.223782
30.000 24.547323 0.223562
31.000 24.276875 0.222953
32.000 24.400462 0.222151
33.000 24.133574 0.221585
34.000 23.548870 0.221025
35.000 24.017917 0.220646
36.000 23.612072 0.220448
37.000 23.342437 0.220123
38.000 23.599590 0.219672
39.000 23.393622 0.219326
40.000 23.234956 0.219028
41.000 23.773777 0.219162
42.000 23.530337 0.219585
43.000 23.687122 0.220430
44.000 23.814837 0.221228
45.000 23.894115 0.221741
46.000 24.073766 0.221975
47.000 23.975817 0.222045
48.000 24.766242 0.222046
49.000 23.746535 0.221737
50.000 23.962899 0.221536
51.000 23.816016 0.221458
52.000 23.781546 0.221537
53.000 23.854265 0.221839
54.000 24.043286 0.221999
55.000 24.228441 0.221928
56.000 24.290721 0.221946
57.000 24.232337 0.222186
58.000 24.002096 0.222272
59.000 24.494302 0.222139
60.000 24.469230 0.222171
61.000 24.521096 0.222423
62.000 24.029679 0.222449
63.000 24.200867 0.222118
64.000 24.064295 0.221398
65.000 23.893058 0.220734
66.000 23.794489 0.220294
67.000 23.676630 0.219766
68.000 23.336602 0.219051
69.000 23.540968 0.218462
70.000 23.504127 0.218116
71.000 23.218440 0.217535
72.000 22.966477 0.216942
73.000 22.901168 0.216274
74.000 22.921663 0.215511
75.000 22.434114 0.214600
76.000 22.370006 0.213446
77.000 21.818217 0.212260
78.000 21.792278 0.210990
79.000 21.336091 0.210465
80.000 21.404970 0.210661
81.000 22.200348 0.211218
82.000 21.930506 0.211913
83.000 22.255779 0.212486
84.000 21.527646 0.212854
85.000 22.080755 0.213017
86.000 22.066223 0.212883
87.000 21.929766 0.212618
88.000 21.958891 0.212042
89.000 21.617988 0.211422
90.000 21.963864 0.210926
91.000 21.694413 0.210229
92.000 21.131778 0.209327
93.000 21.279379 0.208380
94.000 20.994729 0.207153
95.000 21.008759 0.205899
96.000 20.668549 0.204777
97.000 20.083568 0.204072
98.000 20.071513 0.203660
99.000 20.433531 0.203666
100.000 20.030012 0.204011
101.000 20.535605 0.204580
102.000 20.427732 0.205351
103.000 20.828461 0.206130
104.000 21.008098 0.206990
105.000 21.138298 0.207799
106.000 20.994478 0.208240
107.000 21.285802 0.208874
108.000 21.618870 0.209289
109.000 21.381557 0.209567
110.000 21.538918 0.209689
111.000 21.748028 0.209481
112.000 21.707438 0.209018
113.000 21.495694 0.208348
114.000 21.077242 0.207736
115.000 21.003787 0.207414
116.000 20.993008 0.207647
117.000 20.998242 0.208018
118.000 21.165012 0.208483
119.000 20.932170 0.208617
120.000 21.304572 0.208408
121.000 21.022676 0.207905
122.000 21.182967 0.207246
123.000 21.084807 0.206846
