# date, mag, err_mag
-0.000 22.296862 0.209427
1.000 22.656872 0.210784
2.000 22.508325 0.211387
3.000 22.426038 0.210480
4.000 22.343702 0.209971
5.000 22.103907 0.208866
6.000 21.917443 0.207648
7.000 21.181055 0.206460
8.000 21.512902 0.206300
9.000 21.705109 0.206935
10.000 21.725881 0.208261
11.000 22.476465 0.209171
12.000 22.211416 0.209413
13.000 22.402629 0.208933
14.000 21.730888 0.208077
15.000 21.616330 0.207646
16.000 21.830042 0.207545
17.000 21.515775 0.207932
18.000 22.212603 0.209366
19.000 22.325415 0.210014
20.000 22.617798 0.210480
21.000 22.619153 0.210796
22.000 22.431312 0.211021
23.000 22.160760 0.210422
24.000 22.702737 0.210192
25.000 22.189475 0.210254
26.000 22.113217 0.210146
27.000 22.060748 0.209936
28.000 22.382670 0.209278
29.000 21.877249 0.208504
30.000 21.773651 0.208244
31.000 21.962356 0.208259
32.000 21.989255 0.208727
33.000 21.931816 0.208921
34.000 22.197388 0.208763
35.000 22.189251 0.208418
36.000 22.231872 0.208698
37.000 22.428648 0.209839
38.000 22.469986 0.210392
39.000 22.054698 0.210596
40.000 22.787576 0.210630
41.000 22.414030 0.210228
42.000 22.308696 0.209431
43.000 22.272373 0.208761
44.000 22.216727 0.208186
45.000 21.982694 0.208078
46.000 21.934222 0.207831
47.000 21.673580 0.207614
48.000 21.860742 0.207879
49.000 21.589395 0.207464
50.000 21.612604 0.207442
51.000 21.626216 0.207679
52.000 21.852222 0.208026
53.000 22.165330 0.208321
54.000 22.672031 0.208623
55.000 21.985498 0.208317
56.000 21.515502 0.207601
57.000 21.871030 0.206714
58.000 21.412421 0.206067
59.000 21.291801 0.205843
60.000 21.307235 0.205056
61.000 21.058539 0.205292
62.000 21.469953 0.205826
63.000 21.483404 0.206197
64.000 21.439798 0.205803
65.000 21.271921 0.204716
66.000 21.153758 0.204456
67.000 21.237633 0.204912
68.000 21.316164 0.205025
69.000 21.346988 0.205044
70.000 21.055737 0.205071
71.000 21.020485 0.205296
72.000 21.456692 0.206043
73.000 21.358215 0.206930
74.000 21.738655 0.207244
75.000 21.933902 0.207334
76.000 21.829443 0.207164
77.000 21.435501 0.206919
78.000 21.406278 0.206592
79.000 21.588158 0.206288
80.000 21.375377 0.205988
81.000 21.315475 0.205616
82.000 21.467822 0.205446
83.000 21.198803 0.205719
84.000 21.234443 0.205309
85.000 21.034761 0.204739
86.000 20.941298 0.204527
87.000 20.989192 0.204575
88.000 21.481001 0.205430
89.000 21.505928 0.206167
90.000 21.340146 0.206293
91.000 21.553096 0.206673
92.000 21.401315 0.207343
93.000 21.770395 0.208208
94.000 22.426209 0.208469
95.000 22.035195 0.208829
96.000 22.279867 0.209174
97.000 22.208549 0.209624
98.000 22.304018 0.209666
99.000 22.190239 0.208818
100.000 21.605079 0.207788
101.000 21.765230 0.207488
102.000 22.268623 0.208288
103.000 21.977122 0.209253
104.000 22.276354 0.210440
105.000 22.610995 0.211754
106.000 22.894874 0.212507
107.000 23.064754 0.213043
108.000 23.323402 0.213506
109.000 23.197203 0.213680
110.000 23.177955 0.214146
111.000 23.651681 0.215020
112.000 23.731456 0.215931
113.000 23.424981 0.216706
114.000 24.401089 0.217177
115.000 24.203661 0.217027
116.000 23.835625 0.217267
117.000 23.933422 0.217172
118.000 24.058604 0.216808
119.000 23.835960 0.217272
120.000 24.112250 0.217636
121.000 24.202219 0.217674
122.000 23.757672 0.217751
123.000 23.980039 0.218354
124.000 24.368950 0.218607
125.000 24.202204 0.218308
126.000 24.211929 0.217896
127.000 23.978904 0.217883
128.000 24.001561 0.218141
129.000 23.719424 0.218556
130.000 24.018240 0.219067
131.000 24.459680 0.219878
132.000 24.774358 0.220521
133.000 24.799482 0.220922
134.000 24.601036 0.220686
135.000 24.595657 0.220803
136.000 24.739979 0.220966
137.000 24.734549 0.221079
138.000 25.095163 0.221378
139.000 24.886814 0.221691
140.000 24.586689 0.221964
141.000 24.700036 0.222264
142.000 25.272740 0.222053
143.000 24.653914 0.221957
144.000 25.221413 0.222568
145.000 25.161939 0.223324
146.000 25.126231 0.223068
147.000 24.964855 0.222316
148.000 25.308282 0.222502
149.000 25.200645 0.223421
150.000 25.417574 0.224222
151.000 25.286535 0.225129
152.000 25.858712 0.225922
153.000 26.134441 0.226804
154.000 26.246229 0.227578
155.000 26.416180 0.227173
156.000 25.960609 0.226517
157.000 25.943441 0.226201
158.000 26.055039 0.225359
159.000 25.199095 0.224761
160.000 25.481867 0.224924
161.000 25.989835 0.225293
162.000 25.987188 0.225764
163.000 26.139271 0.226680
164.000 26.360544 0.227488
165.000 26.428388 0.228280
166.000 26.867311 0.228886
167.000 26.689960 0.229359
168.000 26.674745 0.229429
169.000 26.721662 0.229711
170.000 26.710332 0.229629
171.000 26.292380 0.229161
172.000 26.627441 0.228702
173.000 26.263443 0.228018
174.000 26.405963 0.226712
175.000 25.732464 0.225648
176.000 25.794290 0.225429
177.000 25.694566 0.225164
178.000 25.435504 0.224888
179.000 25.613373 0.224072
180.000 25.497347 0.222665
181.000 24.810373 0.221510
182.000 24.604400 0.220871
183.000 24.511164 0.220507
184.000 24.152550 0.220418
185.000 24.504147 0.220300
186.000 24.629271 0.220437
187.000 24.749195 0.220181
188.000 24.728506 0.220182
189.000 24.524960 0.220630
190.000 24.589893 0.220783
191.000 24.890716 0.220745
192.000 24.648855 0.220945
193.000 24.640006 0.221238
194.000 25.160558 0.221680
195.000 25.127903 0.221884
196.000 24.887888 0.221822
197.000 24.895084 0.222461
198.000 24.604068 0.222570
199.000 25.155253 0.222447
200.000 24.821446 0.222433
201.000 24.490892 0.222014
202.000 25.259877 0.221931
