# date, mag, err_mag
-0.000 21.795997 0.208520
1.000 22.221781 0.209461
2.000 22.468562 0.210189
3.000 22.069530 0.210168
4.000 22.320404 0.210027
5.000 22.229784 0.209491
6.000 22.245197 0.208703
7.000 21.753617 0.207760
8.000 21.814336 0.207207
9.000 22.043114 0.207165
10.000 21.842449 0.207676
11.000 22.250056 0.208280
12.000 21.829181 0.208685
13.000 22.047403 0.208708
14.000 22.210651 0.208375
15.000 21.981049 0.208056
16.000 21.974461 0.207860
17.000 21.838269 0.207899
18.000 21.946907 0.208566
19.000 22.284602 0.209120
20.000 22.372671 0.209629
21.000 22.499843 0.210060
22.000 22.039132 0.210420
23.000 22.125997 0.210330
24.000 22.452930 0.210247
25.000 22.462607 0.210243
26.000 22.424705 0.210181
27.000 22.190276 0.210062
28.000 22.110921 0.209692
29.000 21.925294 0.209166
30.000 22.037812 0.208796
31.000 22.035406 0.208583
32.000 22.097628 0.208673
33.000 22.050681 0.208762
34.000 22.251539 0.208737
35.000 21.697167 0.208567
36.000 22.096379 0.208621
37.000 22.152254 0.209169
38.000 22.092513 0.209641
39.000 22.355075 0.209978
40.000 22.561266 0.210201
41.000 22.318043 0.210152
42.000 22.121053 0.209787
43.000 22.110827 0.209335
44.000 22.379818 0.208849
45.000 22.247106 0.208551
46.000 21.998019 0.208251
47.000 21.733354 0.207976
48.000 21.427902 0.207956
49.000 21.562617 0.207714
50.000 21.754211 0.207598
51.000 21.641255 0.207633
52.000 21.659529 0.207797
53.000 21.921504 0.207989
54.000 21.669714 0.208227
55.000 21.927358 0.208203
56.000 21.655786 0.207894
57.000 21.599212 0.207367
58.000 21.839179 0.206819
59.000 21.662744 0.206446
60.000 21.201330 0.205842
61.000 21.417754 0.205652
62.000 21.580638 0.205755
63.000 21.172333 0.205930
64.000 21.520854 0.205830
65.000 21.452232 0.205300
66.000 21.508250 0.204958
67.000 21.295203 0.204980
68.000 21.305633 0.204989
69.000 21.141629 0.204983
70.000 21.351327 0.205003
71.000 21.413041 0.205114
72.000 21.513649 0.205505
73.000 21.297967 0.206098
74.000 21.559496 0.206511
75.000 21.414359 0.206809
76.000 21.977100 0.206896
77.000 21.698475 0.206864
78.000 21.449025 0.206712
79.000 21.570312 0.206517
80.000 21.335538 0.206286
81.000 21.822036 0.205989
82.000 21.102389 0.205758
83.000 21.603094 0.205762
84.000 21.481135 0.205528
85.000 21.224037 0.205177
86.000 21.291920 0.204915
87.000 20.893077 0.204776
