# date, mag, err_mag
-0.000 17.925410 0.190356
1.000 18.180737 0.190550
2.000 17.914694 0.190595
3.000 18.276464 0.190602
4.000 18.359836 0.190744
5.000 18.134580 0.191024
6.000 18.374440 0.191379
7.000 18.663994 0.191798
8.000 18.344468 0.192117
9.000 18.680849 0.192250
10.000 18.719363 0.192295
11.000 18.812997 0.192247
12.000 18.459537 0.192085
13.000 18.348365 0.191932
14.000 18.592544 0.191876
15.000 18.556641 0.192066
16.000 18.226212 0.192411
17.000 18.253622 0.192776
18.000 18.722391 0.193188
19.000 18.784217 0.193645
20.000 19.038815 0.193976
21.000 18.736746 0.194275
22.000 18.954317 0.194629
23.000 18.900190 0.195027
24.000 19.439007 0.195298
25.000 18.907854 0.195288
26.000 19.192748 0.195292
27.000 19.535867 0.195411
28.000 19.212069 0.195629
29.000 19.123525 0.195743
30.000 19.036895 0.195721
31.000 19.587633 0.195580
32.000 19.046852 0.195555
33.000 19.191788 0.195643
34.000 19.528657 0.195804
35.000 19.250174 0.195902
36.000 19.067081 0.195965
37.000 19.473492 0.195850
38.000 19.264500 0.195811
39.000 19.428860 0.195916
40.000 19.042844 0.196056
41.000 19.188806 0.196318
42.000 19.264806 0.196731
43.000 19.657920 0.197164
44.000 19.735906 0.197518
45.000 19.766734 0.197769
46.000 19.503220 0.197898
47.000 19.851180 0.198019
48.000 19.646397 0.198250
49.000 19.879605 0.198468
50.000 19.517444 0.198640
51.000 19.650523 0.198855
52.000 19.841853 0.199147
53.000 19.890156 0.199328
54.000 19.950311 0.199388
55.000 19.444886 0.199381
56.000 19.658949 0.199273
57.000 19.598481 0.199176
58.000 19.902565 0.199201
59.000 20.086879 0.199299
60.000 19.880102 0.199407
61.000 20.538821 0.199356
62.000 19.727230 0.199169
63.000 20.131989 0.199020
64.000 19.576845 0.198687
65.000 20.184569 0.198458
66.000 19.676805 0.198329
67.000 19.644937 0.198305
68.000 20.064285 0.198230
69.000 19.922679 0.198196
70.000 20.002203 0.198252
71.000 19.706539 0.198395
72.000 19.840620 0.198494
73.000 19.884739 0.198475
74.000 19.680256 0.198179
75.000 19.626779 0.197743
76.000 19.615816 0.197311
77.000 19.134091 0.196760
78.000 19.196621 0.196201
79.000 18.489501 0.195689
80.000 18.995461 0.195266
81.000 19.068950 0.194968
82.000 19.036806 0.194723
83.000 19.121504 0.194615
84.000 18.950084 0.194438
85.000 18.694190 0.194140
86.000 18.780873 0.193771
87.000 18.658134 0.193382
88.000 18.583516 0.193051
89.000 18.793974 0.192606
90.000 18.206828 0.192022
91.000 18.444692 0.191359
92.000 18.362150 0.190699
93.000 18.077732 0.190050
94.000 18.001624 0.189555
95.000 17.969303 0.189170
96.000 18.120663 0.188728
97.000 17.828443 0.188203
98.000 17.973739 0.187729
99.000 17.422366 0.187363
100.000 17.181414 0.187170
101.000 17.446798 0.187234
102.000 17.503286 0.187694
103.000 17.946040 0.188309
104.000 18.202196 0.188843
105.000 18.126706 0.189473
106.000 17.983122 0.190100
107.000 18.391520 0.190440
108.000 17.930967 0.190708
109.000 18.254009 0.190858
110.000 18.068558 0.190884
111.000 18.517990 0.190846
112.000 18.294290 0.190731
113.000 18.298857 0.190702
114.000 18.406386 0.190725
115.000 17.935252 0.190643
116.000 18.220242 0.190506
117.000 18.353453 0.190428
118.000 18.203992 0.190500
119.000 18.285831 0.190734
120.000 18.178232 0.191022
121.000 17.945195 0.191307
122.000 18.331162 0.191279
123.000 18.190561 0.191059
124.000 18.275397 0.190802
125.000 18.118994 0.190458
126.000 18.149729 0.190187
127.000 18.243212 0.189806
128.000 17.991670 0.189398
129.000 18.169859 0.189162
130.000 18.070900 0.188985
131.000 17.819688 0.189119
132.000 17.936786 0.189439
133.000 18.153035 0.189786
134.000 18.122120 0.190136
135.000 18.310587 0.190466
136.000 18.290479 0.190767
137.000 18.194326 0.191003
138.000 18.449518 0.191057
139.000 18.516406 0.191138
140.000 18.183075 0.191180
141.000 18.217296 0.191246
142.000 18.262585 0.191490
143.000 18.648271 0.191908
144.000 18.982818 0.192451
145.000 18.254769 0.193010
146.000 18.654901 0.193609
147.000 19.052889 0.194305
148.000 19.126865 0.195076
149.000 19.325337 0.195700
150.000 19.250273 0.196181
151.000 19.633412 0.196413
152.000 19.502846 0.196441
153.000 19.436129 0.196368
154.000 19.461917 0.196267
155.000 19.494423 0.196217
156.000 19.103380 0.196221
157.000 19.280416 0.196147
158.000 19.236861 0.195915
159.000 19.069607 0.195767
160.000 19.647171 0.195666
161.000 18.848076 0.195567
162.000 19.565810 0.195581
163.000 19.024771 0.195701
164.000 19.522560 0.195740
165.000 19.256761 0.195882
166.000 19.234099 0.195969
167.000 19.077734 0.196095
168.000 19.257433 0.196056
169.000 19.157069 0.195907
170.000 19.282535 0.195638
171.000 18.928611 0.195374
172.000 19.004525 0.195305
173.000 18.644539 0.195615
174.000 19.179234 0.195807
175.000 19.382034 0.195857
176.000 19.006258 0.195744
177.000 19.357853 0.195500
178.000 19.436018 0.195486
179.000 19.151458 0.195680
180.000 19.256603 0.195818
181.000 19.526706 0.195825
182.000 18.981952 0.195933
183.000 19.403860 0.196036
184.000 19.284325 0.196101
185.000 19.228656 0.196275
186.000 18.917910 0.196294
187.000 19.463492 0.196185
188.000 19.288314 0.195972
189.000 19.245132 0.195720
190.000 19.167570 0.195552
191.000 19.143810 0.195358
192.000 18.896820 0.195305
193.000 18.987639 0.195332
194.000 19.257063 0.195366
195.000 19.092729 0.195478
196.000 19.112697 0.195397
197.000 19.084305 0.195242
198.000 19.246716 0.195200
199.000 19.357904 0.195395
200.000 19.176431 0.195669
201.000 19.701501 0.195863
202.000 19.529314 0.196090
203.000 19.277649 0.196226
204.000 19.431437 0.196342
205.000 19.326493 0.196619
206.000 19.455471 0.197049
207.000 19.781256 0.197283
208.000 19.672892 0.197534
209.000 19.618722 0.197645
210.000 19.872650 0.197752
211.000 19.528219 0.198083
212.000 19.739225 0.198309
213.000 20.125543 0.198384
214.000 19.666119 0.198476
215.000 19.509507 0.198592
216.000 20.056957 0.198694
217.000 19.606547 0.198820
218.000 19.969924 0.198872
219.000 19.634663 0.198921
220.000 19.846002 0.199044
221.000 19.738736 0.199150
222.000 19.988216 0.199347
223.000 20.420346 0.199460
224.000 19.906832 0.199455
225.000 19.909557 0.199560
226.000 19.968295 0.199716
227.000 20.158080 0.200006
228.000 20.484722 0.200301
229.000 20.222722 0.200492
230.000 19.973163 0.200498
231.000 20.398782 0.200481
232.000 19.781065 0.200389
233.000 19.938242 0.200258
234.000 19.991216 0.200179
235.000 20.252442 0.200021
236.000 19.908346 0.199814
237.000 19.962622 0.199763
238.000 20.197563 0.200056
239.000 20.243289 0.200428
360.000 19.501815 0.195982
361.000 19.258918 0.195548
362.000 18.836422 0.195300
363.000 19.005647 0.195171
364.000 18.950525 0.195163
365.000 19.303524 0.195581
366.000 19.231271 0.196049
367.000 19.430960 0.196413
368.000 19.306428 0.196854
369.000 19.241537 0.197315
370.000 19.812867 0.197502
371.000 19.274704 0.197708
372.000 19.964216 0.197913
373.000 19.770416 0.198021
374.000 20.026572 0.198092
375.000 19.783813 0.198032
376.000 19.783879 0.197865
377.000 19.857361 0.197595
378.000 19.620178 0.197279
379.000 19.189651 0.197068
380.000 19.307223 0.196814
381.000 19.190167 0.196662
382.000 19.102749 0.196721
383.000 19.589349 0.196740
384.000 19.497907 0.196846
385.000 19.354394 0.196906
386.000 19.611688 0.197014
387.000 19.223532 0.197424
388.000 19.881389 0.198003
389.000 19.832414 0.198742
390.000 19.730104 0.199403
391.000 20.435195 0.199856
392.000 20.103728 0.200346
393.000 20.019277 0.201036
394.000 20.232284 0.201694
395.000 20.378531 0.202284
396.000 20.669874 0.202973
397.000 21.027773 0.203649
398.000 21.132460 0.204069
399.000 20.743437 0.204251
400.000 20.965038 0.204385
401.000 20.815944 0.204387
402.000 20.727242 0.204255
403.000 20.888568 0.203909
404.000 20.842162 0.203448
405.000 20.766555 0.203115
406.000 20.820231 0.202781
407.000 20.726864 0.202252
408.000 20.395832 0.201667
409.000 20.392269 0.201198
410.000 20.534935 0.200896
411.000 20.458888 0.200738
412.000 20.287694 0.200394
413.000 20.230973 0.200170
414.000 20.132932 0.199980
415.000 20.220123 0.199773
416.000 20.066752 0.199749
417.000 20.081143 0.199639
418.000 19.714500 0.199362
419.000 19.640916 0.198973
420.000 19.825907 0.198662
421.000 19.691888 0.198335
422.000 19.784697 0.197733
423.000 19.573592 0.196838
424.000 19.397515 0.195863
425.000 19.029775 0.194919
426.000 18.351990 0.193872
427.000 18.827358 0.192747
428.000 18.555178 0.191555
429.000 18.462418 0.190433
430.000 18.110482 0.189491
431.000 17.804812 0.188594
432.000 17.393086 0.187688
433.000 17.706582 0.186743
434.000 17.712666 0.186026
435.000 17.117366 0.185438
436.000 17.421994 0.185074
437.000 17.388218 0.184933
438.000 17.111973 0.184955
439.000 17.272667 0.184991
440.000 17.303834 0.185171
441.000 17.294448 0.185451
442.000 17.270032 0.185772
443.000 17.155297 0.186060
444.000 17.359072 0.186427
445.000 17.250388 0.186888
446.000 17.195615 0.187135
447.000 17.279711 0.187335
448.000 17.366834 0.187578
449.000 17.617472 0.187731
450.000 17.166616 0.187764
451.000 17.610343 0.187604
452.000 17.805791 0.187516
453.000 17.660668 0.187495
454.000 17.810325 0.187560
455.000 17.476419 0.187516
456.000 17.489836 0.187436
457.000 17.271913 0.187480
458.000 17.859732 0.187476
459.000 17.807541 0.187489
460.000 17.785338 0.187350
461.000 17.193345 0.187057
462.000 17.523942 0.186726
463.000 17.511527 0.186394
464.000 17.107666 0.186027
465.000 17.346241 0.185658
466.000 17.241016 0.185387
467.000 17.157109 0.185233
468.000 17.212472 0.185258
469.000 17.578061 0.185446
470.000 17.414392 0.185671
471.000 17.241936 0.185891
472.000 17.496831 0.186210
473.000 17.460178 0.186561
474.000 17.622744 0.186744
475.000 17.510096 0.186850
476.000 17.506460 0.186954
477.000 17.829877 0.187355
478.000 17.654047 0.188027
479.000 18.034417 0.188666
480.000 18.135143 0.188991
481.000 17.945020 0.189137
482.000 17.912126 0.188985
483.000 17.854306 0.188667
484.000 17.773168 0.188468
485.000 18.087338 0.188466
486.000 17.875326 0.188687
487.000 17.855202 0.189022
488.000 18.082431 0.189433
489.000 18.042784 0.189923
490.000 18.215811 0.190195
491.000 18.283224 0.190406
492.000 18.313342 0.190699
493.000 18.404206 0.191071
494.000 18.300068 0.191679
495.000 18.476802 0.192227
496.000 18.788518 0.192457
497.000 18.560267 0.192387
498.000 18.532228 0.192184
499.000 18.485507 0.192072
500.000 18.571979 0.192043
501.000 18.268164 0.191962
502.000 18.432193 0.191994
503.000 18.357080 0.192050
504.000 18.700235 0.191968
505.000 18.661332 0.191954
506.000 18.630289 0.192027
507.000 18.154869 0.191853
508.000 18.222241 0.191746
509.000 18.484754 0.191747
510.000 18.639523 0.191869
511.000 18.455445 0.192157
512.000 18.776950 0.192455
513.000 18.534468 0.192795
514.000 18.884879 0.193088
515.000 18.701894 0.193182
516.000 18.827272 0.193075
517.000 18.781583 0.192807
518.000 18.598545 0.192365
519.000 18.596337 0.191956
520.000 18.874800 0.191555
521.000 18.410525 0.191157
522.000 18.274551 0.190749
523.000 18.247533 0.190127
524.000 17.865444 0.189453
525.000 17.800244 0.188997
526.000 17.918838 0.188653
527.000 17.694840 0.188233
528.000 17.824704 0.187813
529.000 17.781719 0.187542
530.000 17.525243 0.187316
531.000 17.395270 0.187028
532.000 17.528375 0.186633
533.000 17.111639 0.185994
534.000 17.064967 0.185364
535.000 17.243655 0.185092
536.000 17.079534 0.184981
537.000 17.177127 0.184775
538.000 16.783763 0.184589
539.000 17.049811 0.184572
540.000 17.164787 0.184798
541.000 17.057584 0.185223
542.000 17.126831 0.185723
543.000 17.299202 0.186259
544.000 17.589892 0.186852
545.000 17.584262 0.187749
546.000 18.035778 0.188617
547.000 18.124634 0.189434
548.000 18.242700 0.190279
549.000 18.389678 0.191049
550.000 18.555070 0.191603
551.000 18.466259 0.192181
552.000 18.745752 0.192823
553.000 18.628711 0.193388
554.000 18.874879 0.193818
555.000 18.905181 0.194354
556.000 19.103321 0.194987
557.000 19.434699 0.195648
558.000 19.315105 0.196321
559.000 19.472619 0.196841
560.000 19.668325 0.197104
561.000 19.233849 0.197212
562.000 19.558629 0.197186
563.000 19.422858 0.197175
564.000 19.236374 0.197143
565.000 19.690696 0.197145
566.000 19.599330 0.197190
567.000 19.704842 0.197194
568.000 19.521793 0.197032
569.000 19.505596 0.196840
570.000 19.564294 0.196561
571.000 19.251357 0.196226
572.000 19.058187 0.195770
573.000 19.122563 0.195172
574.000 18.789756 0.194615
575.000 18.971485 0.194204
576.000 18.548230 0.193738
577.000 18.967984 0.193334
578.000 18.664891 0.192923
579.000 18.544391 0.192626
580.000 18.618944 0.192392
581.000 18.592306 0.192401
582.000 18.979710 0.192640
583.000 18.959226 0.193057
584.000 18.703414 0.193391
585.000 18.766164 0.193631
586.000 18.325992 0.193701
587.000 18.895454 0.193863
588.000 18.932424 0.194144
589.000 18.635423 0.194370
590.000 18.896654 0.194724
591.000 19.057424 0.195293
592.000 19.125321 0.195956
593.000 19.448992 0.196720
594.000 20.029553 0.197451
595.000 19.735888 0.198169
596.000 19.776751 0.198653
597.000 20.155156 0.199021
598.000 19.626145 0.199309
599.000 20.078677 0.199477
720.000 19.243111 0.195761
721.000 19.522301 0.196032
722.000 19.143086 0.196181
723.000 19.559213 0.196400
724.000 19.441325 0.196564
725.000 19.950657 0.196661
726.000 19.516941 0.196785
727.000 19.089663 0.196621
728.000 19.276770 0.196235
729.000 19.289125 0.195956
730.000 18.939125 0.195734
731.000 19.193447 0.195659
732.000 18.610388 0.195636
733.000 19.529949 0.195682
734.000 19.095921 0.195863
735.000 19.109369 0.196126
736.000 19.242090 0.196512
737.000 19.500789 0.197026
738.000 19.254904 0.197473
739.000 19.763140 0.197837
740.000 19.528285 0.198113
741.000 19.438481 0.198470
742.000 19.741971 0.198886
743.000 19.927236 0.199272
744.000 19.965681 0.199602
745.000 20.026385 0.199796
746.000 19.718632 0.199812
747.000 20.029269 0.199650
748.000 19.845794 0.199419
749.000 19.997253 0.199181
750.000 20.139160 0.198822
751.000 19.679482 0.198574
752.000 19.722198 0.198542
753.000 19.721992 0.198724
754.000 19.465762 0.198812
755.000 19.740659 0.198776
756.000 19.572093 0.198659
757.000 20.269777 0.198545
758.000 19.724345 0.198524
759.000 19.896364 0.198538
760.000 19.798781 0.198586
761.000 19.549309 0.198730
762.000 19.926360 0.199024
763.000 19.754442 0.199066
764.000 19.840312 0.198813
765.000 19.721701 0.198452
766.000 19.715365 0.198047
767.000 19.516602 0.197660
768.000 19.358038 0.197216
769.000 19.478291 0.196957
770.000 19.354790 0.196765
771.000 19.510321 0.196624
772.000 19.435756 0.196651
773.000 19.213269 0.196764
774.000 19.135194 0.197082
775.000 19.584145 0.197360
776.000 19.213342 0.197645
777.000 19.657336 0.197855
778.000 19.398296 0.198025
779.000 19.433919 0.198131
780.000 20.194344 0.198201
781.000 19.601426 0.197977
782.000 19.755518 0.197552
783.000 19.317709 0.196939
784.000 19.230520 0.196246
785.000 19.173602 0.195642
786.000 18.941758 0.195125
787.000 19.257774 0.194543
788.000 18.792289 0.194158
789.000 18.863644 0.194022
790.000 19.101596 0.194085
791.000 18.724723 0.194158
792.000 19.060211 0.194121
793.000 18.668371 0.193881
794.000 18.955305 0.193765
795.000 18.565599 0.193695
796.000 18.756110 0.193643
797.000 18.522100 0.193576
798.000 18.717905 0.193397
799.000 18.881089 0.193311
800.000 18.668820 0.193145
801.000 18.749492 0.193000
802.000 18.839344 0.192975
803.000 18.721612 0.192910
804.000 18.498954 0.192623
805.000 18.532251 0.192313
806.000 18.323985 0.192059
807.000 18.478012 0.191705
808.000 18.217298 0.191465
809.000 18.618821 0.191328
810.000 18.194810 0.191267
811.000 17.954478 0.191261
812.000 18.389704 0.191159
813.000 18.176982 0.190976
814.000 18.413557 0.190741
815.000 18.408279 0.190764
816.000 18.141189 0.190897
817.000 18.090110 0.190890
818.000 18.357974 0.190765
819.000 18.519953 0.190617
820.000 18.172137 0.190454
821.000 18.152709 0.190307
822.000 18.038858 0.190399
823.000 18.499419 0.190656
824.000 18.197801 0.190882
825.000 18.345082 0.191127
826.000 18.398831 0.191341
827.000 18.672452 0.191576
828.000 18.402399 0.191843
829.000 18.603142 0.191941
830.000 18.554911 0.191785
831.000 18.717836 0.191623
832.000 18.453316 0.191388
833.000 18.653592 0.191214
834.000 18.490635 0.191198
835.000 18.213880 0.191028
836.000 18.373752 0.191016
837.000 18.433989 0.191322
838.000 18.355407 0.191748
839.000 18.838757 0.192169
840.000 18.724624 0.192806
841.000 18.741571 0.193606
842.000 18.897446 0.194598
843.000 19.072824 0.195552
844.000 19.340300 0.196574
845.000 19.074629 0.197413
846.000 19.459446 0.198060
847.000 19.749973 0.198517
848.000 19.265970 0.198821
849.000 20.212430 0.199131
850.000 19.795103 0.199347
851.000 20.036954 0.199562
852.000 20.033984 0.199918
853.000 20.175816 0.200169
854.000 20.239069 0.200576
855.000 20.206856 0.201089
856.000 20.389426 0.201524
857.000 20.442088 0.201972
858.000 20.584487 0.202447
859.000 20.697577 0.202777
860.000 20.681883 0.202775
861.000 20.885426 0.202475
862.000 20.661198 0.202171
863.000 20.309251 0.201846
864.000 20.323191 0.201624
865.000 20.094369 0.201428
866.000 20.108541 0.201201
867.000 20.253673 0.201051
868.000 20.393853 0.200995
869.000 20.156720 0.200977
870.000 20.468204 0.201109
871.000 20.269913 0.201248
872.000 19.915373 0.201408
873.000 19.814728 0.201428
874.000 20.344847 0.201219
875.000 20.490059 0.200946
876.000 20.520664 0.200607
877.000 20.063435 0.200161
878.000 20.015318 0.199827
879.000 19.879766 0.199556
880.000 19.771760 0.199370
881.000 19.833233 0.199101
882.000 19.566011 0.198750
883.000 19.874042 0.198414
884.000 19.897005 0.198290
885.000 19.389493 0.198384
886.000 20.003868 0.198680
887.000 19.854259 0.199005
888.000 19.946259 0.199344
889.000 20.002280 0.199745
890.000 20.215431 0.200045
891.000 20.194994 0.200304
892.000 19.930873 0.200611
893.000 20.231320 0.200918
894.000 20.308903 0.201104
895.000 19.972935 0.201170
896.000 20.201999 0.201205
897.000 19.987119 0.201232
898.000 20.230718 0.201424
899.000 20.559746 0.201810
900.000 20.588254 0.202218
901.000 20.316881 0.202589
902.000 20.503114 0.202770
903.000 20.303228 0.202848
904.000 20.782642 0.202835
905.000 20.248730 0.202675
906.000 20.358690 0.202375
907.000 20.607295 0.202041
908.000 20.235691 0.201814
909.000 20.614275 0.201522
910.000 19.751160 0.201043
911.000 20.312528 0.200698
912.000 20.441732 0.200583
913.000 20.420289 0.200505
914.000 20.027165 0.200446
915.000 20.083043 0.200293
916.000 20.236306 0.200000
917.000 20.067415 0.199606
918.000 19.630871 0.198997
919.000 19.801104 0.198218
920.000 19.807763 0.197493
921.000 19.823255 0.196731
922.000 19.463440 0.195982
923.000 18.941034 0.195241
924.000 19.208739 0.194471
925.000 19.159008 0.193808
926.000 18.872863 0.193284
927.000 18.449724 0.192873
928.000 18.696119 0.192685
929.000 18.635962 0.192531
930.000 18.808195 0.192420
931.000 18.076394 0.192290
932.000 18.715524 0.192295
933.000 18.272942 0.192188
934.000 18.525525 0.192083
935.000 18.510282 0.192096
936.000 18.616623 0.192194
937.000 18.583687 0.192380
938.000 18.714351 0.192431
939.000 18.721199 0.192571
940.000 18.997025 0.192805
941.000 18.849789 0.193130
942.000 18.663941 0.193447
943.000 18.965547 0.193851
944.000 19.236107 0.194278
945.000 19.013067 0.194676
946.000 19.127884 0.195088
947.000 19.290256 0.195493
948.000 19.327120 0.195767
949.000 18.940257 0.195979
950.000 19.082651 0.195977
951.000 18.724630 0.195686
952.000 19.004233 0.195189
953.000 19.022561 0.194523
954.000 19.024334 0.193916
955.000 18.504328 0.193536
956.000 18.844226 0.193388
957.000 18.688647 0.193305
958.000 18.762427 0.193146
959.000 18.510515 0.193013
